variant,date,param,kind,unit,value_conc,below_lod,raw,pumped_volume_l,lab_no,source_file,treatment,treatment_group,treatment_group_label,soil,sensor,phase,experiment_start_date,days
200.E,2024-12-10,Mg,ion,umol/l,329.1503805801276,False,8,38.0,AP2484083,CDIFUE21_AB2418574.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,940
200.E,2024-12-10,NO2,ion,umol/l,0.0,True,"<0,25",38.0,AP2484083,CDIFUE21_AB2418574.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,940
200.E,2024-12-10,NO3,ion,umol/l,0.0,True,"<0,50",38.0,AP2484083,CDIFUE21_AB2418574.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,940
200.E,2024-12-10,Na,ion,umol/l,434.9717268377556,False,10,38.0,AP2484083,CDIFUE21_AB2418574.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,940
200.E,2024-12-10,O2_mg_per_l,direct,mg/l,11.1,False,11.1,38.0,AP2484083,CDIFUE21_AB2418574.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,940
200.E,2024-12-10,SO4,ion,umol/l,30.189464917759732,False,2.9,38.0,AP2484083,CDIFUE21_AB2418574.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,940
200.E,2024-12-10,Si,ion,umol/l,192.26660969878233,False,5.4,38.0,AP2484083,CDIFUE21_AB2418574.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,940
200.E,2024-12-10,pH_field,direct,pH,7.8,False,7.8,38.0,AP2484083,CDIFUE21_AB2418574.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,940
200.E,2024-12-10,pH_lab,direct,pH,7.6,False,7.6,38.0,AP2484083,CDIFUE21_AB2418574.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,940
200.E,2024-12-10,sum_anions_meq_per_l,direct,meq/l,3.8,False,3.8,38.0,AP2484083,CDIFUE21_AB2418574.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,940
200.E,2024-12-10,sum_cations_meq_per_l,direct,meq/l,3.67,False,3.67,38.0,AP2484083,CDIFUE21_AB2418574.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,940
200.E,2024-12-10,temp_air_degC,direct,degC,3.0,False,3,38.0,AP2484083,CDIFUE21_AB2418574.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,940
200.E,2024-12-10,temp_pH_lab_degC,direct,degC,19.2,False,19.2,38.0,AP2484083,CDIFUE21_AB2418574.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,940
200.E,2024-12-10,temp_water_field_degC,direct,degC,6.5,False,6.5,38.0,AP2484083,CDIFUE21_AB2418574.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,940
200.E,2025-02-19,Al,ion,umol/l,0.7412348973389667,False,0.02,32.0,AP2507747,CDIFUE21_AB2501967.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,1011
200.E,2025-02-19,Ca,ion,umol/l,1072.9078297320225,False,43,32.0,AP2507747,CDIFUE21_AB2501967.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,1011
200.E,2025-02-19,Cl,ion,umol/l,31.02699348433137,False,1.1,32.0,AP2507747,CDIFUE21_AB2501967.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,1011
200.E,2025-02-19,DOC,ion,umol/l,516.1934893014737,False,6.2,32.0,AP2507747,CDIFUE21_AB2501967.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,1011
200.E,2025-02-19,EC_field_uS_per_cm_25degC,direct,uS/cm,300.0,False,300,32.0,AP2507747,CDIFUE21_AB2501967.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,1011
200.E,2025-02-19,EC_lab_uS_per_cm_25degC,direct,uS/cm,293.0,False,293,32.0,AP2507747,CDIFUE21_AB2501967.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,1011
200.E,2025-02-19,Fe,ion,umol/l,0.16116035455278,False,0.009,32.0,AP2507747,CDIFUE21_AB2501967.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,1011
200.E,2025-02-19,HCO3,ion,umol/l,2999.164167363194,False,183,32.0,AP2507747,CDIFUE21_AB2501967.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,1011
200.E,2025-02-19,HCO3_hardness_dH,direct,dH,8.4,False,8.4,32.0,AP2507747,CDIFUE21_AB2501967.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,1011
200.E,2025-02-19,K,ion,umol/l,69.05724077957952,False,2.7,32.0,AP2507747,CDIFUE21_AB2501967.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,1011
200.E,2025-02-19,Kb8.2_mmol_per_l,direct,mmol/l,0.14,False,0.14,32.0,AP2507747,CDIFUE21_AB2501967.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,1011
200.E,2025-02-19,Ks4.3_mmol_per_l,direct,mmol/l,3.0,False,3,32.0,AP2507747,CDIFUE21_AB2501967.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,1011
200.E,2025-02-19,Mg,ion,umol/l,263.32030446410204,False,6.4,32.0,AP2507747,CDIFUE21_AB2501967.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,1011
200.E,2025-02-19,NO2,ion,umol/l,0.0,True,"<0,25",32.0,AP2507747,CDIFUE21_AB2501967.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,1011
200.E,2025-02-19,NO3,ion,umol/l,0.0,True,"<0,50",32.0,AP2507747,CDIFUE21_AB2501967.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,1011
200.E,2025-02-19,Na,ion,umol/l,426.2722923010005,False,9.8,32.0,AP2507747,CDIFUE21_AB2501967.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,1011
200.E,2025-02-19,O2_mg_per_l,direct,mg/l,9.3,False,9.3,32.0,AP2507747,CDIFUE21_AB2501967.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,1011
200.E,2025-02-19,SO4,ion,umol/l,35.394545075994166,False,3.4,32.0,AP2507747,CDIFUE21_AB2501967.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,1011
200.E,2025-02-19,Si,ion,umol/l,145.98020366018656,False,4.1,32.0,AP2507747,CDIFUE21_AB2501967.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,1011
200.E,2025-02-19,pH_field,direct,pH,7.7,False,7.7,32.0,AP2507747,CDIFUE21_AB2501967.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,1011
200.E,2025-02-19,pH_lab,direct,pH,7.8,False,7.8,32.0,AP2507747,CDIFUE21_AB2501967.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,1011
200.E,2025-02-19,sum_anions_meq_per_l,direct,meq/l,3.05,False,3.05,32.0,AP2507747,CDIFUE21_AB2501967.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,1011
200.E,2025-02-19,sum_cations_meq_per_l,direct,meq/l,3.17,False,3.17,32.0,AP2507747,CDIFUE21_AB2501967.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,1011
200.E,2025-02-19,temp_air_degC,direct,degC,2.0,False,2,32.0,AP2507747,CDIFUE21_AB2501967.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,1011
200.E,2025-02-19,temp_pH_lab_degC,direct,degC,17.9,False,17.9,32.0,AP2507747,CDIFUE21_AB2501967.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,1011
200.E,2025-02-19,temp_water_field_degC,direct,degC,3.2,False,3.2,32.0,AP2507747,CDIFUE21_AB2501967.xlsx,FINE,FINE,200 t/ha fine,FUERTH2022,False,2022,2022-05-15,1011
400.A,2022-06-20,Al,ion,umol/l,0.0,True,"<0,02",,AP2232176,CDIFUE21_AB2207723.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,36
400.A,2022-06-20,Ca,ion,umol/l,1696.6914516692448,False,68,,AP2232176,CDIFUE21_AB2207723.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,36
400.A,2022-06-20,Cl,ion,umol/l,987.222519955998,False,35,,AP2232176,CDIFUE21_AB2207723.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,36
400.A,2022-06-20,DOC,ion,umol/l,624.4276080259762,False,7.5,,AP2232176,CDIFUE21_AB2207723.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,36
400.A,2022-06-20,EC_field_uS_per_cm_25degC,direct,uS/cm,490.0,False,490,,AP2232176,CDIFUE21_AB2207723.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,36
400.A,2022-06-20,EC_lab_uS_per_cm_25degC,direct,uS/cm,513.0,False,513,,AP2232176,CDIFUE21_AB2207723.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,36
400.A,2022-06-20,Fe,ion,umol/l,0.12534694242994,False,0.007,,AP2232176,CDIFUE21_AB2207723.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,36
400.A,2022-06-20,HCO3,ion,umol/l,1599.5542225937031,False,97.6,,AP2232176,CDIFUE21_AB2207723.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,36
400.A,2022-06-20,HCO3_hardness_dH,direct,dH,4.5,False,4.5,,AP2232176,CDIFUE21_AB2207723.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,36
400.A,2022-06-20,K,ion,umol/l,332.49782597575324,False,13,,AP2232176,CDIFUE21_AB2207723.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,36
400.A,2022-06-20,Kb8.2_mmol_per_l,direct,mmol/l,0.23,False,0.23,,AP2232176,CDIFUE21_AB2207723.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,36
400.A,2022-06-20,Ks4.3_mmol_per_l,direct,mmol/l,1.6,False,1.6,,AP2232176,CDIFUE21_AB2207723.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,36
400.A,2022-06-20,Mg,ion,umol/l,411.43797572515945,False,10,,AP2232176,CDIFUE21_AB2207723.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,36
400.A,2022-06-20,NO2,ion,umol/l,0.0,True,"<0,05",,AP2232176,CDIFUE21_AB2207723.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,36
400.A,2022-06-20,NO3,ion,umol/l,1338.623314624863,False,83,,AP2232176,CDIFUE21_AB2207723.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,36
400.A,2022-06-20,Na,ion,umol/l,173.98869073510224,False,4,,AP2232176,CDIFUE21_AB2207723.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,36
400.A,2022-06-20,O2_mg_per_l,direct,mg/l,8.0,False,8,,AP2232176,CDIFUE21_AB2207723.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,36
400.A,2022-06-20,SO4,ion,umol/l,374.7657713928794,False,36,,AP2232176,CDIFUE21_AB2207723.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,36
400.A,2022-06-20,Si,ion,umol/l,185.145624154383,False,5.2,,AP2232176,CDIFUE21_AB2207723.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,36
400.A,2022-06-20,pH_field,direct,pH,7.02,False,7.02,,AP2232176,CDIFUE21_AB2207723.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,36
400.A,2022-06-20,pH_lab,direct,pH,6.96,False,6.96,,AP2232176,CDIFUE21_AB2207723.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,36
400.A,2022-06-20,sum_anions_meq_per_l,direct,meq/l,4.6246251703771,False,4.6246251703771,,AP2232176,CDIFUE21_AB2207723.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,36
400.A,2022-06-20,sum_cations_meq_per_l,direct,meq/l,4.72969002543964,False,4.72969002543964,,AP2232176,CDIFUE21_AB2207723.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,36
400.A,2022-06-20,temp_air_degC,direct,degC,25.0,False,25,,AP2232176,CDIFUE21_AB2207723.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,36
400.A,2022-06-20,temp_pH_lab_degC,direct,degC,18.7,False,18.7,,AP2232176,CDIFUE21_AB2207723.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,36
400.A,2022-06-20,temp_water_field_degC,direct,degC,20.3,False,20.3,,AP2232176,CDIFUE21_AB2207723.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,36
400.A,2022-07-05,Al,ion,umol/l,3.7061744866948336,False,0.1,1.5,AP2235919,CDIFUE21_AB2208552.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,51
400.A,2022-07-05,Ca,ion,umol/l,1571.9347272818002,False,63,1.5,AP2235919,CDIFUE21_AB2208552.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,51
400.A,2022-07-05,Cl,ion,umol/l,1269.2860970862832,False,45,1.5,AP2235919,CDIFUE21_AB2208552.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,51
400.A,2022-07-05,DOC,ion,umol/l,799.2673382732496,False,9.6,1.5,AP2235919,CDIFUE21_AB2208552.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,51
400.A,2022-07-05,EC_field_uS_per_cm_25degC,direct,uS/cm,440.0,False,440,1.5,AP2235919,CDIFUE21_AB2208552.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,51
400.A,2022-07-05,EC_lab_uS_per_cm_25degC,direct,uS/cm,456.0,False,456,1.5,AP2235919,CDIFUE21_AB2208552.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,51
400.A,2022-07-05,Fe,ion,umol/l,1.46834989703644,False,0.082,1.5,AP2235919,CDIFUE21_AB2208552.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,51
400.A,2022-07-05,HCO3,ion,umol/l,1609.3875477325992,False,98.2,1.5,AP2235919,CDIFUE21_AB2208552.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,51
400.A,2022-07-05,HCO3_hardness_dH,direct,dH,4.51,False,4.51,1.5,AP2235919,CDIFUE21_AB2208552.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,51
400.A,2022-07-05,K,ion,umol/l,176.4796153255921,False,6.9,1.5,AP2235919,CDIFUE21_AB2208552.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,51
400.A,2022-07-05,Kb8.2_mmol_per_l,direct,mmol/l,0.15,False,0.15,1.5,AP2235919,CDIFUE21_AB2208552.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,51
400.A,2022-07-05,Ks4.3_mmol_per_l,direct,mmol/l,1.6,False,1.6,1.5,AP2235919,CDIFUE21_AB2208552.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,51
400.A,2022-07-05,Mg,ion,umol/l,353.8366591236371,False,8.6,1.5,AP2235919,CDIFUE21_AB2208552.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,51
400.A,2022-07-05,NO2,ion,umol/l,0.0,True,"<0,05",1.5,AP2235919,CDIFUE21_AB2208552.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,51
400.A,2022-07-05,NO3,ion,umol/l,338.6878265918328,False,21,1.5,AP2235919,CDIFUE21_AB2208552.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,51
400.A,2022-07-05,Na,ion,umol/l,404.5237059591127,False,9.3,1.5,AP2235919,CDIFUE21_AB2208552.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,51
400.A,2022-07-05,O2_mg_per_l,direct,mg/l,7.9,False,7.9,1.5,AP2235919,CDIFUE21_AB2208552.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,51
400.A,2022-07-05,SO4,ion,umol/l,593.3791380387257,False,57,1.5,AP2235919,CDIFUE21_AB2208552.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,51
400.A,2022-07-05,Si,ion,umol/l,163.78266752118492,False,4.6,1.5,AP2235919,CDIFUE21_AB2208552.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,51
400.A,2022-07-05,pH_field,direct,pH,7.01,False,7.01,1.5,AP2235919,CDIFUE21_AB2208552.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,51
400.A,2022-07-05,pH_lab,direct,pH,,False,-,1.5,AP2235919,CDIFUE21_AB2208552.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,51
400.A,2022-07-05,sum_anions_meq_per_l,direct,meq/l,4.35365137679594,False,4.35365137679594,1.5,AP2235919,CDIFUE21_AB2208552.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,51
400.A,2022-07-05,sum_cations_meq_per_l,direct,meq/l,4.44157641246376,False,4.44157641246376,1.5,AP2235919,CDIFUE21_AB2208552.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,51
400.A,2022-07-05,temp_air_degC,direct,degC,27.0,False,27,1.5,AP2235919,CDIFUE21_AB2208552.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,51
400.A,2022-07-05,temp_pH_lab_degC,direct,degC,20.5,False,20.5,1.5,AP2235919,CDIFUE21_AB2208552.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,51
400.A,2022-07-05,temp_water_field_degC,direct,degC,20.4,False,20.4,1.5,AP2235919,CDIFUE21_AB2208552.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,51
400.A,2022-07-18,Al,ion,umol/l,0.0,True,"<0,02",5.0,AP2238262,CDIFUE21_AB2209146.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,64
400.A,2022-07-18,Ca,ion,umol/l,2195.718349219023,False,88,5.0,AP2238262,CDIFUE21_AB2209146.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,64
400.A,2022-07-18,Cl,ion,umol/l,1692.381462781711,False,60,5.0,AP2238262,CDIFUE21_AB2209146.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,64
400.A,2022-07-18,DOC,ion,umol/l,815.9187411539424,False,9.8,5.0,AP2238262,CDIFUE21_AB2209146.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,64
400.A,2022-07-18,EC_field_uS_per_cm_25degC,direct,uS/cm,610.0,False,610,5.0,AP2238262,CDIFUE21_AB2209146.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,64
400.A,2022-07-18,EC_lab_uS_per_cm_25degC,direct,uS/cm,615.0,False,615,5.0,AP2238262,CDIFUE21_AB2209146.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,64
400.A,2022-07-18,Fe,ion,umol/l,0.1790670606142,False,0.01,5.0,AP2238262,CDIFUE21_AB2209146.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,64
400.A,2022-07-18,HCO3,ion,umol/l,2802.4976645852794,False,171,5.0,AP2238262,CDIFUE21_AB2209146.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,64
400.A,2022-07-18,HCO3_hardness_dH,direct,dH,7.87,False,7.87,5.0,AP2238262,CDIFUE21_AB2209146.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,64
400.A,2022-07-18,K,ion,umol/l,281.34431428717585,False,11,5.0,AP2238262,CDIFUE21_AB2209146.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,64
400.A,2022-07-18,Kb8.2_mmol_per_l,direct,mmol/l,0.36,False,0.36,5.0,AP2238262,CDIFUE21_AB2209146.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,64
400.A,2022-07-18,Ks4.3_mmol_per_l,direct,mmol/l,2.8,False,2.8,5.0,AP2238262,CDIFUE21_AB2209146.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,64
400.A,2022-07-18,Mg,ion,umol/l,534.8693684427072,False,13,5.0,AP2238262,CDIFUE21_AB2209146.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,64
400.A,2022-07-18,NO2,ion,umol/l,0.0,True,"<0,05",5.0,AP2238262,CDIFUE21_AB2209146.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,64
400.A,2022-07-18,NO3,ion,umol/l,101.60634797754985,False,6.3,5.0,AP2238262,CDIFUE21_AB2209146.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,64
400.A,2022-07-18,Na,ion,umol/l,478.4688995215312,False,11,5.0,AP2238262,CDIFUE21_AB2209146.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,64
400.A,2022-07-18,O2_mg_per_l,direct,mg/l,8.0,False,8,5.0,AP2238262,CDIFUE21_AB2209146.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,64
400.A,2022-07-18,SO4,ion,umol/l,811.992504684572,False,78,5.0,AP2238262,CDIFUE21_AB2209146.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,64
400.A,2022-07-18,Si,ion,umol/l,267.03695791497546,False,7.5,5.0,AP2238262,CDIFUE21_AB2209146.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,64
400.A,2022-07-18,pH_field,direct,pH,7.12,False,7.12,5.0,AP2238262,CDIFUE21_AB2209146.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,64
400.A,2022-07-18,pH_lab,direct,pH,7.01,False,7.01,5.0,AP2238262,CDIFUE21_AB2209146.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,64
400.A,2022-07-18,sum_anions_meq_per_l,direct,meq/l,6.17003243682082,False,6.17003243682082,5.0,AP2238262,CDIFUE21_AB2209146.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,64
400.A,2022-07-18,sum_cations_meq_per_l,direct,meq/l,6.22990806351457,False,6.22990806351457,5.0,AP2238262,CDIFUE21_AB2209146.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,64
400.A,2022-07-18,temp_air_degC,direct,degC,30.0,False,30,5.0,AP2238262,CDIFUE21_AB2209146.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,64
400.A,2022-07-18,temp_pH_lab_degC,direct,degC,20.2,False,20.2,5.0,AP2238262,CDIFUE21_AB2209146.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,64
400.A,2022-07-18,temp_water_field_degC,direct,degC,19.3,False,19.3,5.0,AP2238262,CDIFUE21_AB2209146.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,64
400.A,2022-08-01,Al,ion,umol/l,0.0,True,"<0,02",4.2,AP2241439,CDIFUE21_AB2209902.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,78
400.A,2022-08-01,Ca,ion,umol/l,2470.1831428714004,False,99,4.2,AP2241439,CDIFUE21_AB2209902.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,78
400.A,2022-08-01,Cl,ion,umol/l,2059.0641130510817,False,73,4.2,AP2241439,CDIFUE21_AB2209902.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,78
400.A,2022-08-01,DOC,ion,umol/l,591.1248022645908,False,7.1,4.2,AP2241439,CDIFUE21_AB2209902.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,78
400.A,2022-08-01,EC_field_uS_per_cm_25degC,direct,uS/cm,700.0,False,700,4.2,AP2241439,CDIFUE21_AB2209902.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,78
400.A,2022-08-01,EC_lab_uS_per_cm_25degC,direct,uS/cm,710.0,False,710,4.2,AP2241439,CDIFUE21_AB2209902.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,78
400.A,2022-08-01,Fe,ion,umol/l,0.0,True,"<0,005",4.2,AP2241439,CDIFUE21_AB2209902.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,78
400.A,2022-08-01,HCO3,ion,umol/l,3507.219299539473,False,214,4.2,AP2241439,CDIFUE21_AB2209902.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,78
400.A,2022-08-01,HCO3_hardness_dH,direct,dH,9.8,False,9.8,4.2,AP2241439,CDIFUE21_AB2209902.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,78
400.A,2022-08-01,K,ion,umol/l,199.4986955854519,False,7.8,4.2,AP2241439,CDIFUE21_AB2209902.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,78
400.A,2022-08-01,Kb8.2_mmol_per_l,direct,mmol/l,0.27,False,0.27,4.2,AP2241439,CDIFUE21_AB2209902.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,78
400.A,2022-08-01,Ks4.3_mmol_per_l,direct,mmol/l,3.5,False,3.5,4.2,AP2241439,CDIFUE21_AB2209902.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,78
400.A,2022-08-01,Mg,ion,umol/l,617.1569635877391,False,15,4.2,AP2241439,CDIFUE21_AB2209902.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,78
400.A,2022-08-01,NO2,ion,umol/l,0.0,True,"<0,05",4.2,AP2241439,CDIFUE21_AB2209902.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,78
400.A,2022-08-01,NO3,ion,umol/l,35.481581833430106,False,2.2,4.2,AP2241439,CDIFUE21_AB2209902.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,78
400.A,2022-08-01,Na,ion,umol/l,1087.429317094389,False,25,4.2,AP2241439,CDIFUE21_AB2209902.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,78
400.A,2022-08-01,O2_mg_per_l,direct,mg/l,7.9,False,7.9,4.2,AP2241439,CDIFUE21_AB2209902.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,78
400.A,2022-08-01,SO4,ion,umol/l,853.6331459504476,False,82,4.2,AP2241439,CDIFUE21_AB2209902.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,78
400.A,2022-08-01,Si,ion,umol/l,249.23449405397707,False,7,4.2,AP2241439,CDIFUE21_AB2209902.xlsx,400,400,400 t/ha,FUERTH2022,False,2022,2022-05-15,78
