variant,treatment,treatment_label,treatment_group,treatment_group_label,soil,soil_name,sensor,phase,experiment_start_date,date,days,TA_umol_per_l,sampling_interval_days,rain_interval_mm,temp_mean_interval_C,rain_interval_onsite_mm,temp_mean_interval_onsite_C,TA_flux_mmol_per_m2_pumped,TA_cum_mmol_per_m2_pumped,TA_CO2_t_per_ha_per_yr_pumped,TA_CO2cum_t_per_ha_pumped,TA_flux_mmol_per_m2_avgBD,TA_cum_mmol_per_m2_avgBD,TA_CO2_t_per_ha_per_yr_avgBD,TA_CO2cum_t_per_ha_avgBD,TA_flux_mmol_per_m2_dumpmodel,TA_cum_mmol_per_m2_dumpmodel,TA_CO2_t_per_ha_per_yr_dumpmodel,TA_CO2cum_t_per_ha_dumpmodel
400.A,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-16,93,4572.496189586508,15.0,2.4,22.246666666666663,2.8000000000000007,,28.155764714202636,110.84288792649322,0.3017225665063381,0.0487808465475703,26.278713733255795,132.93385967752064,0.2816077287392489,0.05850286230548,129.51651768533213,246.75752562214953,1.387923805929156,0.1085955194510517
400.A,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-30,107,4097.218807873215,14.0,77.0,20.00714285714286,29.000000000000004,,65.59586761373374,176.43875554022696,0.7531477274543773,0.0776489319256984,420.48633085726755,553.4201905347882,4.82787004778447,0.2435546916524549,297.7043222469454,544.461847869095,3.418131993831404,0.23961221462871
400.A,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-09-13,121,4785.551567595916,14.0,34.8,17.264285714285716,21.4,,129.65780109250016,306.09655663272713,1.4886833849744368,0.1347100336084968,58.935364132954625,612.3555546677428,0.6766742658974713,0.2694915560537269,176.80609239886388,721.2679402679588,2.0300227976924137,0.3174228078325259
400.A,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-10-11,149,4556.107314355016,28.0,82.9,10.832142857142856,76.6,,61.72066558855317,367.8172222212803,0.3543270385469978,0.1618726813273632,100.99745278126882,713.3530074490117,0.5798078812587236,0.3139395250482355,112.21939197918758,833.4873322471464,0.6442309791763596,0.3668094400486466
400.A,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-11-15,184,4113.607683104708,35.0,39.5,11.151428571428571,36.6,,91.18834765503048,459.0055698763108,0.4187964840170924,0.2020037612468656,84.43365523613933,797.786662685151,0.3877745222380486,0.3510979323811081,91.18834765503048,924.6756799021769,0.4187964840170924,0.406940519968149
400.A,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-12-12,211,3130.275169215137,27.0,44.30000000000001,2.8000000000000003,39.0,,34.695168131694864,493.70073800800566,0.2065555921244107,0.2172727577899432,147.77571611647812,945.5623788016292,0.8797738183076754,0.4161325472868089,165.76580329587546,1090.4414831980523,0.98687671792774,0.4798923923406308
400.A,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-01-17,247,3069.6363308586133,36.0,64.39999999999999,4.558333333333334,47.2,,37.803403089391786,531.5041410973975,0.1687952111906724,0.2339096574555536,181.45633482908056,1127.0187136307095,0.8102170137152279,0.495989665681739,98.28884803241864,1188.730331230471,0.4388675490957485,0.5231483314712179
400.A,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-02-14,275,2917.2197912057295,28.0,37.0,0.2178571428571428,8.199999999999996,,28.741081686755955,560.2452227841534,0.164997286753082,0.246558320095078,110.17414646589782,1237.1928600966075,0.6324895992201478,0.544476205799916,122.14959716871282,1310.879928399184,0.7012384687005987,0.5769051476891968
400.A,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-03-13,302,2573.053411344379,27.0,50.099999999999994,4.725925925925925,32.2,,50.70055982944589,610.9457826135992,0.3018427268275275,0.2688711294704188,73.93831641794192,1311.1311765145497,0.4401873099568109,0.577015719472288,50.70055982944589,1361.5804882286295,0.3018427268275275,0.5992179570645376
400.A,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-04-17,337,2933.6086664372224,35.0,57.99999999999999,7.462857142857144,39.400000000000006,,43.35382265670771,654.299605270307,0.1991090853627079,0.2879507132834094,103.56746523546845,1414.698641750018,0.4756494816998023,0.6225947252477654,101.158919532318,1462.7394077609476,0.4645878658463185,0.6437369859615154
400.A,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-05-16,366,3244.997295835587,29.0,62.2,11.820689655172414,29.6,,23.977812530804833,678.2774178011118,0.1329056021540711,0.2985031088000913,23.977812530804833,1438.6764542808228,0.1329056021540711,0.6331471207644472,23.977812530804833,1486.7172202917525,0.1329056021540711,0.6542893814781973
400.A,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-06-20,401,2196.1092810200435,35.0,62.6,17.525714285714287,14.8,,16.22740848044367,694.5048262815554,0.0745268643536393,0.3056446289982497,10.457663242952584,1449.134117523775,0.0480284236945675,0.6377494337810382,16.22740848044367,1502.9446287721962,0.0745268643536393,0.6614309016763558
400.A,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-09-12,485,4572.496189586508,84.0,280.0,19.81785714285714,65.6,,131.76897886246832,826.2738051440238,0.2521538591517254,0.3636348389058333,97.6066510092358,1546.740768533011,0.1867806364086855,0.6807051448236928,131.76897886246832,1634.7136076346644,0.2521538591517254,0.7194211115839394
400.A,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-12-05,569,3064.719668289165,84.0,153.9,9.974999999999998,107.2,,207.58569181761584,1033.8594969616397,0.3972371475317061,0.4549912260178479,226.45711834649,1773.197886879501,0.4333496154891338,0.7803666580367996,381.2028158832581,2015.9164235179223,0.729471852740042,0.8871846588260025
400.A,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-05-16,732,2900.8309159742366,163.0,269.5,7.470552147239263,185.4,,560.8749431132452,1594.7344400748848,0.5531082789527431,0.701826679732556,604.9351828057933,2378.1330696852942,0.5965583985307719,1.046592582637801,1100.3151750247105,3116.231598542633,1.0850786618945534,1.3714223642026273
400.A,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-08-29,837,3359.7194224560367,105.0,241.1,19.176190476190477,92.3,21.283783783783782,0.0,1594.7344400748848,0.0,0.701826679732556,223.4296167643177,2601.562686449612,0.3420449371454341,1.1449217226796098,91.02688090398128,3207.2584794466143,0.1393516410592509,1.4114823842196604
400.A,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-12-10,940,3441.6637986135006,103.0,215.9,10.216504854368932,199.4,10.33883495145631,245.83312847239287,1840.5675685472777,0.3836497400613006,0.8100153812419714,363.09835642186766,2964.6610428714794,0.5666550758376682,1.3047176783573091,330.603172773218,3537.861652219832,0.5159427538755422,1.5569775345254258
400.A,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2025-02-19,1011,2753.331038890801,71.0,80.10000000000001,1.3169014084507042,58.400000000000006,1.4070422535211269,30.517215948297057,1871.0847844955747,0.0690904922849588,0.8234457028086574,193.27570100588133,3157.936743877361,0.4375731178047395,1.3897763816129878,220.40211518214545,3758.263767401978,0.498986888724703,1.6539743013959365
400.A,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2025-09-24,1228,4097.218807873215,217.0,385.0,14.575576036866355,339.29999999999995,14.855299539170506,302.75015821723264,2173.8349427128073,0.2242623506067624,0.9566830199384792,302.75015821723264,3460.6869020945937,0.2242623506067624,1.5230136987428096,438.98772941498726,4197.251496816965,0.3251804083798055,1.8471684112341784
400.A,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2025-12-15,1310,3146.6640444466293,82.0,92.9,6.917073170731709,91.9,7.129268292682928,54.25282835252808,2228.0877710653353,0.1063506764711561,0.9805591471681434,54.25282835252808,3514.9397304471217,0.1063506764711561,1.5468898259724737,279.0145458130016,4476.266042629966,0.5469463361373746,1.9699599227010216
400.A,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2026-02-25,1382,2474.7201599554223,72.0,120.2,0.9611111111111108,61.8,1.2208333333333334,67.04906837317645,2295.1368394385117,0.1496897201215734,1.0100667716684946,67.04906837317645,3581.988798820298,0.1496897201215734,1.5763974504728249,310.8638624574545,4787.129905087421,0.6940159751091131,2.106767999929923
400.B,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-06-20,36,2196.1092810200435,36.0,39.099999999999994,17.861111111111114,37.2,,13.014220134564772,13.014220134564772,0.0581095313271466,0.0057274281390206,13.014220134564772,13.014220134564772,0.0581095313271466,0.0057274281390206,13.014220134564772,13.014220134564772,0.0581095313271466,0.0057274281390206
400.B,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-07-05,51,2032.220528705115,15.0,8.4,21.12666666666667,13.4,,13.014220134564772,26.028440269129547,0.1394628751851518,0.0114548562780412,13.014220134564772,26.028440269129547,0.1394628751851518,0.0114548562780412,13.014220134564772,26.028440269129547,0.1394628751851518,0.0114548562780412
400.B,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-01,78,3359.7194224560367,27.0,13.2,20.774074074074072,11.2,,45.51344045199064,71.54188072112018,0.2709615242818767,0.0314848662865577,45.51344045199064,71.54188072112018,0.2709615242818767,0.0314848662865577,45.51344045199064,71.54188072112018,0.2709615242818767,0.0314848662865577
400.B,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-16,93,4343.051936345608,15.0,2.4,22.246666666666663,2.8000000000000007,,26.742930642522214,98.2848113636424,0.2865823660364861,0.0432541626330253,26.742930642522214,98.2848113636424,0.2865823660364861,0.0432541626330253,26.742930642522214,98.2848113636424,0.2865823660364861,0.0432541626330253
400.B,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-30,107,5162.495697920252,14.0,77.0,20.00714285714286,29.000000000000004,,584.9133056756936,683.198117039336,6.715760351270109,0.3006686593278413,584.9133056756936,683.198117039336,6.715760351270109,0.3006686593278413,584.9133056756936,683.198117039336,6.715760351270109,0.3006686593278413
400.B,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-09-13,121,4703.607191438452,14.0,34.8,17.264285714285716,21.4,,34.755718163338315,717.9538352026742,0.3990524266696732,0.3159643033343449,34.755718163338315,717.9538352026742,0.3990524266696732,0.3159643033343449,34.755718163338315,717.9538352026742,0.3990524266696732,0.3159643033343449
400.B,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-10-11,149,5391.939951161152,28.0,82.9,10.832142857142856,76.6,,66.4032013689797,784.3570365716539,0.3812086189730617,0.3451876882248191,66.4032013689797,784.3570365716539,0.3812086189730617,0.3451876882248191,66.4032013689797,784.3570365716539,0.3812086189730617,0.3451876882248191
400.B,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-11-15,184,4801.940442827408,35.0,39.5,11.151428571428571,36.6,,94.6195161148258,878.9765526864796,0.4345546518530609,0.3868287910717928,94.6195161148258,878.9765526864796,0.4345546518530609,0.3868287910717928,94.6195161148258,878.9765526864796,0.4345546518530609,0.3868287910717928
400.B,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-12-12,211,3671.108051854401,27.0,44.30000000000001,2.8000000000000003,39.0,,153.7163469988296,1032.6928996853094,0.9151410061777268,0.4544778182225077,153.7163469988296,1032.6928996853094,0.9151410061777268,0.4544778182225077,153.7163469988296,1032.6928996853094,0.9151410061777268,0.4544778182225077
400.B,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-01-17,247,3146.6640444466293,36.0,64.39999999999999,4.558333333333334,47.2,,186.00969720866777,1218.702596893977,0.830548140060458,0.5363388258670703,186.00969720866777,1218.702596893977,0.830548140060458,0.5363388258670703,186.00969720866777,1218.702596893977,0.830548140060458,0.5363388258670703
400.B,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-02-14,275,3048.3307930576725,28.0,37.0,0.2178571428571428,8.199999999999996,,112.62305885681056,1331.3256557507875,0.6465483567992962,0.5859031078393641,112.62305885681056,1331.3256557507875,0.6465483567992962,0.5859031078393641,112.62305885681056,1331.3256557507875,0.6465483567992962,0.5859031078393641
400.B,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-03-13,302,2769.7199141222936,27.0,50.099999999999994,4.725925925925925,32.2,,68.21970231828308,1399.5453580690707,0.4061418856198419,0.6159259166326173,68.21970231828308,1399.5453580690707,0.4061418856198419,0.6159259166326173,68.21970231828308,1399.5453580690707,0.4061418856198419,0.6159259166326173
400.B,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-04-17,337,2802.4976645852794,35.0,57.99999999999999,7.462857142857144,39.400000000000006,,103.54055411029356,1503.0859121793642,0.4755258882265791,0.6614930790910163,103.54055411029356,1503.0859121793642,0.4755258882265791,0.6614930790910163,103.54055411029356,1503.0859121793642,0.4755258882265791,0.6614930790910163
400.B,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-05-16,366,3277.7750462985723,29.0,62.2,11.820689655172414,29.6,,24.220012657378614,1527.3059248367429,0.1342480829839102,0.6721520644614021,24.220012657378614,1527.3059248367429,0.1342480829839102,0.6721520644614021,24.220012657378614,1527.3059248367429,0.1342480829839102,0.6721520644614021
400.B,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-06-20,401,2851.664290279758,35.0,62.6,17.525714285714287,14.8,,21.071411011919395,1548.3773358486624,0.0967736895338301,0.6814253817336378,21.071411011919395,1548.3773358486624,0.0967736895338301,0.6814253817336378,21.071411011919395,1548.3773358486624,0.0967736895338301,0.6814253817336378
400.B,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-09-12,485,4113.607683104708,84.0,280.0,19.81785714285714,65.6,,75.99028971252538,1624.3676255611877,0.1454154458392682,0.714867948333223,75.99028971252538,1624.3676255611877,0.1454154458392682,0.714867948333223,75.99028971252538,1624.3676255611877,0.1454154458392682,0.714867948333223
400.B,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-12-05,569,3261.386171067079,84.0,153.9,9.974999999999998,107.2,,240.9891259409172,1865.3567515021048,0.4611581469643725,0.8209248527685612,240.9891259409172,1865.3567515021048,0.4611581469643725,0.8209248527685612,240.9891259409172,1865.3567515021048,0.4611581469643725,0.8209248527685612
400.B,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-05-16,732,3163.052919678122,163.0,269.5,7.470552147239263,185.4,,658.3201273714319,2523.6768788735367,0.6492040999892629,1.1106449576234547,658.3201273714319,2523.6768788735367,0.6492040999892629,1.1106449576234547,1223.1510058853823,3088.507757387487,1.206213534891293,1.359221378948659
400.B,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-08-29,837,4064.44105741023,105.0,241.1,19.176190476190477,92.3,21.283783783783782,330.36097264664426,2854.037851520181,0.5057444924296717,1.2560335180755164,330.36097264664426,2854.037851520181,0.5057444924296717,1.2560335180755164,330.36097264664426,3418.868730034131,0.5057444924296717,1.5046099394007206
400.B,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-12-10,940,3507.219299539473,103.0,215.9,10.216504854368932,199.4,10.33883495145631,354.17731842639984,3208.2151699465808,0.5527328110505503,1.4119034141417903,354.17731842639984,3208.2151699465808,0.5527328110505503,1.4119034141417903,354.17731842639984,3773.046048460531,0.5527328110505503,1.660479835466995
400.B,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2025-02-19,1011,2622.2200370388578,71.0,80.10000000000001,1.3169014084507042,58.400000000000006,1.4070422535211269,190.53076623804503,3398.745936184626,0.4313586290806955,1.4957540990554918,190.53076623804503,3398.745936184626,0.4313586290806955,1.4957540990554918,190.53076623804503,3963.576814698576,0.4313586290806955,1.7443305203806962
400.C,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-06-20,36,1802.776275464215,36.0,39.099999999999994,17.861111111111114,37.2,,13.434033687292672,13.434033687292672,0.0599840323376997,0.0059121838854406,13.434033687292672,13.434033687292672,0.0599840323376997,0.0059121838854406,13.434033687292672,13.434033687292672,0.0599840323376997,0.0059121838854406
400.C,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-07-05,51,1704.4430240752577,15.0,8.4,21.12666666666667,13.4,,13.434033687292672,26.868067374585344,0.1439616776104793,0.0118243677708812,13.434033687292672,26.868067374585344,0.1439616776104793,0.0118243677708812,13.434033687292672,26.868067374585344,0.1439616776104793,0.0118243677708812
400.C,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-07-18,64,3130.275169215137,13.0,5.1,18.661538461538463,3.1999999999999997,,11.56505604389829,38.43312341848363,0.1430000253168997,0.0169140332852404,11.56505604389829,38.43312341848363,0.1430000253168997,0.0169140332852404,11.56505604389829,38.43312341848363,0.1430000253168997,0.0169140332852404
400.C,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-01,78,3851.3856794008225,14.0,8.1,22.73571428571429,8.0,,28.45851487241987,66.8916382909035,0.3267502448340528,0.0294383410954437,28.45851487241987,66.8916382909035,0.3267502448340528,0.0294383410954437,28.45851487241987,66.8916382909035,0.3267502448340528,0.0294383410954437
400.C,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-16,93,4572.496189586508,15.0,2.4,22.246666666666663,2.8000000000000007,,28.155764714202636,95.04740300510612,0.3017225665063381,0.0418294115885171,28.155764714202636,95.04740300510612,0.3017225665063381,0.0418294115885171,28.155764714202636,95.04740300510612,0.3017225665063381,0.0418294115885171
400.C,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-30,107,5014.995820836816,14.0,77.0,20.00714285714286,29.000000000000004,,531.144877576313,626.1922805814191,6.098410952519813,0.2755809607610767,531.144877576313,626.1922805814191,6.098410952519813,0.2755809607610767,531.144877576313,626.1922805814191,6.098410952519813,0.2755809607610767
400.C,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-09-13,121,5260.828949309209,14.0,34.8,17.264285714285716,21.4,,90.70394740188291,716.8962279833021,1.0414295037476835,0.3154988609731713,90.70394740188291,716.8962279833021,1.0414295037476835,0.3154988609731713,90.70394740188291,716.8962279833021,1.0414295037476835,0.3154988609731713
400.C,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-10-11,149,4818.329318058902,28.0,82.9,10.832142857142856,76.6,,136.47977132432848,853.3759993076305,0.783505374314846,0.3755622435352951,136.47977132432848,853.3759993076305,0.783505374314846,0.3755622435352951,136.47977132432848,853.3759993076305,0.783505374314846,0.3755622435352951
400.C,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-11-15,184,4523.329563892029,35.0,39.5,11.151428571428571,36.6,,89.12964657915326,942.5056458867838,0.4093415833155112,0.4147873096983146,89.12964657915326,942.5056458867838,0.4093415833155112,0.4147873096983146,89.12964657915326,942.5056458867838,0.4093415833155112,0.4147873096983146
400.C,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-12-12,211,3671.108051854401,27.0,44.30000000000001,2.8000000000000003,39.0,,180.8427611750936,1123.3484070618774,1.076636477856149,0.4943744004638616,180.8427611750936,1123.3484070618774,1.076636477856149,0.4943744004638616,180.8427611750936,1123.3484070618774,1.076636477856149,0.4943744004638616
400.C,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-01-17,247,3179.441794909615,36.0,64.39999999999999,4.558333333333334,47.2,,187.947298221258,1311.2957052831357,0.8391996831860875,0.577088126938055,187.947298221258,1311.2957052831357,0.8391996831860875,0.577088126938055,187.947298221258,1311.2957052831357,0.8391996831860875,0.577088126938055
400.C,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-02-14,275,3163.052919678122,28.0,37.0,0.2178571428571428,8.199999999999996,,109.07079033372835,1420.366495616864,0.6261554337174547,0.6250890910560256,109.07079033372835,1420.366495616864,0.6261554337174547,0.6250890910560256,109.07079033372835,1420.366495616864,0.6261554337174547,0.6250890910560256
400.C,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-03-13,302,2786.1087893537865,27.0,50.099999999999994,4.725925925925925,32.2,,89.21037995467789,1509.5768755715417,0.5311086196567164,0.6643496871702798,89.21037995467789,1509.5768755715417,0.5311086196567164,0.6643496871702798,89.21037995467789,1509.5768755715417,0.5311086196567164,0.6643496871702798
400.C,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-04-17,337,3081.1085435206583,35.0,57.99999999999999,7.462857142857144,39.400000000000006,,98.65618489105556,1608.2330604625972,0.4530936728365534,0.7077672875789843,98.65618489105556,1608.2330604625972,0.4530936728365534,0.7077672875789843,98.65618489105556,1608.2330604625972,0.4530936728365534,0.7077672875789843
400.C,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-05-16,366,3441.6637986135006,29.0,62.2,11.820689655172414,29.6,,25.431013290247535,1633.6640737528448,0.1409604871331057,0.7189592222178894,25.431013290247535,1633.6640737528448,0.1409604871331057,0.7189592222178894,25.431013290247535,1633.6640737528448,0.1409604871331057,0.7189592222178894
400.C,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-06-20,401,,35.0,62.6,17.525714285714287,14.8,,,,,,,,,,,,,
400.C,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-09-12,485,5309.995575003687,84.0,280.0,19.81785714285714,65.6,,111.16985809736782,1744.8339318502126,0.2127352657855748,0.76788396506796,111.16985809736782,1744.8339318502126,0.2127352657855748,0.76788396506796,111.16985809736782,1744.8339318502126,0.2127352657855748,0.76788396506796
400.C,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2023-12-05,569,3195.830670141108,84.0,153.9,9.974999999999998,107.2,,228.27361929579345,1973.107551146006,0.4368256819235388,0.8683449021838457,228.27361929579345,1973.107551146006,0.4368256819235388,0.8683449021838457,228.27361929579345,1973.107551146006,0.4368256819235388,0.8683449021838457
400.C,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-05-16,732,3097.4974187521507,163.0,269.5,7.470552147239263,185.4,,644.6761869077751,2617.7837380537812,0.6357490927355991,1.1520604452800884,644.6761869077751,2617.7837380537812,0.6357490927355991,1.1520604452800884,1190.1714219835849,3163.2789731295907,1.1736906327426446,1.3921274432846014
400.C,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-08-29,837,3949.71893078978,105.0,241.1,19.176190476190477,92.3,21.283783783783782,272.3944090199848,2890.178147073766,0.4170043786553549,1.2719385007456936,272.3944090199848,2890.178147073766,0.4170043786553549,1.2719385007456936,272.3944090199848,3435.673382149575,0.4170043786553549,1.5120054987502063
400.C,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2024-12-10,940,4015.274431715751,103.0,215.9,10.216504854368932,199.4,10.33883495145631,405.48337857228023,3295.6615256460464,0.632801582744789,1.4503876808215683,405.48337857228023,3295.6615256460464,0.632801582744789,1.4503876808215683,405.48337857228023,3841.156760721856,0.632801582744789,1.6904546788260817
400.C,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2025-02-19,1011,2818.8865398167723,71.0,80.10000000000001,1.3169014084507042,58.400000000000006,1.4070422535211269,225.64978459124407,3521.3113102372904,0.5108675289324339,1.549693894522329,225.64978459124407,3521.3113102372904,0.5108675289324339,1.549693894522329,225.64978459124407,4066.8065453131,0.5108675289324339,1.789760892526842
400.D,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-06-20,36,1704.4430240752577,36.0,39.099999999999994,17.861111111111114,37.2,,2.088976091698905,2.088976091698905,0.0093274449323195,0.0009193374881957,2.088976091698905,2.088976091698905,0.0093274449323195,0.0009193374881957,2.088976091698905,2.088976091698905,0.0093274449323195,0.0009193374881957
400.D,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-07-05,51,1884.720651621679,15.0,8.4,21.12666666666667,13.4,,2.088976091698905,4.17795218339781,0.022385867837567,0.0018386749763915,2.088976091698905,4.17795218339781,0.022385867837567,0.0018386749763915,2.088976091698905,4.17795218339781,0.022385867837567,0.0018386749763915
400.D,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-07-18,64,3064.719668289165,13.0,5.1,18.661538461538463,3.1999999999999997,,55.85942252546754,60.03737470886534,0.6906926179180658,0.0264218482356245,55.85942252546754,60.03737470886534,0.6906926179180658,0.0264218482356245,55.85942252546754,60.03737470886534,0.6906926179180658,0.0264218482356245
400.D,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-01,78,4818.329318058902,14.0,8.1,22.73571428571429,8.0,,145.9740162860209,206.01139099488623,1.6760201920126272,0.0906635530629394,145.9740162860209,206.01139099488623,1.6760201920126272,0.0906635530629394,145.9740162860209,206.01139099488623,1.6760201920126272,0.0906635530629394
400.D,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-16,93,5014.995820836816,15.0,2.4,22.246666666666663,2.8000000000000007,,24.704412910526187,230.71580390541243,0.264737219644271,0.1015357181407329,24.704412910526187,230.71580390541243,0.264737219644271,0.1015357181407329,24.704412910526187,230.71580390541243,0.264737219644271,0.1015357181407329
400.D,400,400 t/ha,400,400 t/ha,FUERTH2022,Fürth 2022,False,2022,2022-05-15,2022-08-30,107,5244.4400740777155,14.0,77.0,20.00714285714286,29.000000000000004,,465.02424302166935,695.7400469270817,5.339238043245801,0.3061882372521394,465.02424302166935,695.7400469270817,5.339238043245801,0.3061882372521394,465.02424302166935,695.7400469270817,5.339238043245801,0.3061882372521394
