variant,treatment,date,HCO3_umol_per_l,EC_lab_uS_per_cm_25degC,EC_field_uS_per_cm_25degC,Ca_umol_per_l,Mg_umol_per_l,sum_cations_meq_per_l,pH_field,Si_umol_per_l,Na_umol_per_l,soil_moisture_30cm_pct,soil_moisture_60cm_pct,soil_ec_30cm,soil_ec_60cm,soil_ph_30cm,soil_ph_60cm,soil_co2_ppm,tank_air_co2_ppm,soil_temp_30cm_C
400.B,400,2024-12-10,3507.219299539473,353.0,350.0,1247.5672438744448,329.1503805801276,3.74,7.8,170.90365306558428,434.9717268377556,,,,,7.283154761904763,,1798.6,,4.593307920518687
400.B,400,2025-02-19,2622.2200370388578,276.0,280.0,948.151105344578,246.86278543509565,2.99,7.8,138.85921811578723,478.4688995215312,,,,,7.295209580838312,,,10000.0,1.3548033424756443
400.C,400,2022-06-20,1802.776275464215,566.0,550.0,1846.399520934178,493.7255708701913,5.27998168671656,7.2,213.62956633198036,208.78642888212264,20.82437125748503,26.37452380952379,115.4431137724551,151.9404761904762,6.117261904761893,6.207125748503006,,8697.854977037794,23.079889652030296
400.C,400,2022-07-05,1704.4430240752577,725.0,700.0,2495.1344877488896,658.3007611602552,7.13426373233137,7.06,234.9925229651784,382.77511961722496,16.70215568862275,24.37371257485028,77.97604790419162,132.3473053892216,6.005416666666664,6.219401197604792,,7757.869665431043,22.120117519097146
400.C,400,2022-07-18,3130.275169215137,697.0,690.0,2445.2317979939116,617.1569635877391,7.1630234742071,7.15,231.43203019297871,695.954762940409,18.08131736526946,19.60422619047618,96.35329341317366,126.8154761904762,5.96482142857143,6.137650602409643,,9993.40277777778,21.93610635397466
400.C,400,2022-08-01,3851.3856794008225,852.0,840.0,2994.1613852986675,658.3007611602552,8.99462178859735,7.39,245.6740012817774,1435.4066985645934,15.0947619047619,13.90772455089819,77.96428571428571,102.3892215568862,5.73640718562875,5.924268292682934,421.62384615384616,8992.738327244611,22.213712853989865
400.C,400,2022-08-16,4572.496189586508,1078.0,1080.0,3493.188282848445,905.1635465953508,11.4475282329786,7.26,210.0690735597807,2392.3444976076557,19.79964285714287,19.95738095238095,120.2321428571429,219.9285714285714,6.219880952380942,6.359695121951216,6678.179483856382,10000.0,21.45777934527391
400.C,400,2022-08-30,5014.995820836816,1402.0,1380.0,4241.728629173112,1275.4577247479942,14.3486531554426,7.28,231.43203019297871,3131.79643323184,18.56827380952382,22.63005952380952,92.38095238095238,255.2380952380952,6.221597633136111,6.413988095238096,7716.773356079379,9976.221364499916,19.38386616521264
400.C,400,2022-09-13,5260.828949309209,1051.0,1050.0,3493.188282848445,864.0197490228348,11.1736587455095,7.31,192.26660969878233,2305.3501522401048,21.73017751479291,24.3867441860465,132.5562130177515,330.5,6.306999999999984,6.431529411764696,9173.40443138257,10000.0,16.86096737897123
400.C,400,2022-10-11,4818.329318058902,992.0,1100.0,3243.674834073556,864.0197490228348,10.3716175681223,7.62,181.5851313821833,2000.869943453676,20.87467455621302,24.60194117647056,98.46745562130178,153.3705882352941,6.232335329341327,6.483454545454555,3020.1500655841332,7094.333153441875,12.60073217147678
400.C,400,2022-11-15,4523.329563892029,907.0,920.0,2744.6479365237788,740.588356305287,8.90987022828455,7.67,174.46414583778397,1696.3897346672468,22.26319277108434,25.38557575757575,125.2469879518072,134.7212121212121,6.275759493670885,6.514037267080742,1812.3775247520553,5163.890466959423,7.379181322184359
400.C,400,2022-12-12,3671.108051854401,797.0,800.0,2420.2804531164224,658.3007611602552,8.10826395233521,7.59,149.54069643238626,1609.3953892996958,21.91145454545454,25.42909090909088,92.04848484848485,120.430303030303,6.374550898203597,6.575662650602426,1003.5575881583012,4599.428482515973,2.018287472037492
400.C,400,2023-01-17,3179.441794909615,489.0,490.0,1322.4212785069114,345.60789960913394,4.51555780652087,7.69,110.37527593818986,1000.434971726838,22.81078313253012,25.53708074534163,91.63855421686748,97.31055900621118,6.375662650602408,6.559375000000022,896.8672895944914,4466.460249312696,3.579189318903653
400.C,400,2023-02-14,3163.052919678122,346.0,340.0,998.0537950995558,250.9771651923473,3.60128732468868,7.65,117.4962614825892,956.9377990430625,21.50808383233531,25.36382716049383,78.22155688622755,90.89506172839506,6.412035928143704,6.591097560975613,1159.8697076358453,4023.5062750811544,1.8904845999033153
400.C,400,2023-03-13,2786.1087893537865,306.0,300.0,823.3943809571335,218.06212713433447,3.08795752228133,7.65,124.61724702698854,869.9434536755111,22.93168674698795,25.66733333333332,90.34939759036145,96.18181818181819,6.356913580246915,6.538862275449081,1283.9065595942518,4206.879067888612,5.426621452244204
400.C,400,2023-04-17,3081.1085435206583,316.0,320.0,873.2970707121112,242.7484056778441,3.3515822792331,,131.7382325713879,956.9377990430625,21.8312195121951,25.67000000000001,90.71544715447155,104.0,6.353083333333343,6.530873015872997,2418.7615413708086,5440.342387287509,9.915102811816043
400.C,400,2023-05-16,3441.6637986135006,350.0,360.0,1072.9078297320225,279.77782349310843,3.74832069159976,7.51,160.22217474898525,869.9434536755111,21.77864197530862,25.44535714285714,100.0308641975309,113.6428571428571,6.316807228915676,6.493095238095243,3902.3121583985494,7159.7648261758695,13.664018085271618
400.C,400,2023-06-20,,293.0,290.0,,,,7.41,,,13.99895705521472,18.6675,56.98773006134969,80.25,5.90951515151515,6.213006134969316,3170.483405280711,6757.030490086046,21.176036894992137
400.C,400,2023-09-12,5309.995575003687,526.0,510.0,1771.5454863017114,370.2941781526435,5.74342616273563,7.67,227.87153742077908,1261.4180078294912,13.02453987730062,12.8547619047619,51.90184049079755,59.95238095238095,6.093393939393936,6.131025641025651,3079.295026719153,8228.682692307691,17.6349356259645
400.C,400,2023-12-05,3195.830670141108,363.0,370.0,948.151105344578,238.63402592059245,3.74363278980839,7.62,160.22217474898525,1217.9208351457155,21.47614457831326,,81.33734939759036,,6.405590062111792,6.508074534161487,985.363037465134,6017.651898734177,3.010096775984698
400.C,400,2024-05-16,3097.4974187521507,309.0,300.0,1072.9078297320225,230.40526640608928,3.34492069506278,7.41,167.3431602933846,608.9604175728578,19.79163636363633,,83.87272727272727,,6.555609756097543,6.500898203592815,6184.365906949706,10000.0,15.583972006312043
400.C,400,2024-08-29,3949.71893078978,389.0,390.0,1397.275313139378,353.8366591236371,4.23,7.4,227.87153742077908,565.4632448890823,18.81656250000001,,78.7125,,6.432944785276073,6.468765432098771,5913.46653435872,8003.396226415094,19.95451432082308
400.C,400,2024-12-10,4015.274431715751,398.0,400.0,1497.0806926493335,370.2941781526435,4.34,7.8,202.94808801538133,434.9717268377556,23.9937125748503,,92.44910179640719,,6.705149700598823,6.633452380952382,1798.6,,4.593307920518687
400.C,400,2025-02-19,2818.8865398167723,290.0,300.0,1072.9078297320225,259.20592470685045,3.11,7.8,149.54069643238626,343.6276642018269,23.95327272727272,,86.01818181818182,,6.620059880239531,,,10000.0,1.3548033424756443
400.D,400,2022-06-20,1704.4430240752577,595.0,570.0,1996.1075901991117,493.7255708701913,5.58432951280351,7.06,210.0690735597807,213.13614615050025,17.63529761904763,26.84514970059878,80.7797619047619,140.7784431137725,6.096607142857148,6.173636363636382,,8697.854977037794,23.079889652030296
400.D,400,2022-07-05,1884.720651621679,652.0,620.0,2320.475073606467,576.0131660152232,6.57053038582496,7.07,217.19005910418,434.9717268377556,17.27215568862275,25.94952095808383,84.26347305389221,129.4910179640719,5.910538922155694,6.218121212121217,,7757.869665431043,22.120117519097146
400.D,400,2022-07-18,3064.719668289165,707.0,700.0,2445.2317979939116,617.1569635877391,7.11954521333753,7.09,267.03695791497546,652.4575902566335,17.84125748502994,24.69767857142856,98.11377245508982,131.047619047619,6.21511904761905,6.38006172839506,,9993.40277777778,21.93610635397466
400.D,400,2022-08-01,4818.329318058902,692.0,690.0,2744.6479365237788,617.1569635877391,8.17702314420132,7.21,252.7949868261767,1217.9208351457155,11.57130952380953,11.92514970059881,56.80357142857143,68.92814371257485,5.981726190476185,6.042962962962966,421.62384615384616,8992.738327244611,22.213712853989865
400.D,400,2022-08-16,5014.995820836816,1092.0,1100.0,3742.701731623334,822.8759514503189,11.6115636807595,7.24,234.9925229651784,2392.3444976076557,15.16785714285714,18.50888235294117,134.0952380952381,156.3941176470588,6.248323353293408,6.643392857142857,6678.179483856382,10000.0,21.45777934527391
400.D,400,2022-08-30,5244.4400740777155,1279.0,1261.0,4491.242077948001,1152.0263320304464,14.0569825419476,7.31,231.43203019297871,2653.3275337103087,16.99095238095237,21.89035714285713,120.2083333333333,157.7857142857143,6.225209580838325,6.641736526946107,7716.773356079379,9976.221364499916,19.38386616521264
400.D,400,2022-09-13,5228.051198846223,991.0,980.0,3243.674834073556,864.0197490228348,10.5506457011146,7.28,195.827102470982,2261.852979556329,19.85136904761904,26.06547058823531,105.0654761904762,202.0647058823529,6.320650887573978,6.70349112426036,9173.40443138257,10000.0,16.86096737897123
400.D,400,2022-10-11,4588.885064818001,999.0,1000.0,3243.674834073556,946.3073441678666,10.4671729131803,7.53,192.26660969878233,1957.3727707699,19.55467065868265,25.86844311377243,80.37125748502994,125.377245508982,6.369337349397592,6.649879518072284,3020.1500655841332,7094.333153441875,12.60073217147678
400.D,400,2022-11-15,4146.385433567694,902.0,920.0,2744.6479365237788,740.588356305287,9.09657099554798,7.67,178.02463860998364,1783.3840800347978,21.04506172839507,27.39125,86.15432098765432,145.125,6.37478527607362,6.357134146341469,1812.3775247520553,5163.890466959423,7.379181322184359
400.D,400,2022-12-12,3244.997295835587,807.0,800.0,2495.1344877488896,658.3007611602552,8.18388010061781,7.53,149.54069643238626,1652.892561983471,20.947,27.167,77.0,133.2,6.44542168674701,6.269259259259242,1003.5575881583012,4599.428482515973,2.018287472037492
400.D,400,2023-01-17,2835.275415048265,498.0,500.0,1422.226658016867,366.1797983953919,4.70328836834892,7.57,117.4962614825892,1000.434971726838,,27.495,,97.5,6.390248447204962,6.312187499999985,896.8672895944914,4466.460249312696,3.579189318903653
400.D,400,2023-02-14,2671.386662733337,370.0,360.0,1023.0051399770448,288.0065830076116,3.64899347899082,7.52,124.61724702698854,913.4406263592869,,26.78,,82.0,5.586134969325151,6.312242424242424,1159.8697076358453,4023.5062750811544,1.8904845999033153
400.D,400,2023-03-13,2474.7201599554223,310.0,380.0,848.3457258346224,238.63402592059245,3.06877693816432,7.56,128.17773979918823,782.94910830796,,27.48,,82.0,6.193795180722883,6.359012345679012,1283.9065595942518,4206.879067888612,5.426621452244204
400.D,400,2023-04-17,2786.1087893537865,310.0,310.0,898.2484155896002,226.2908866488377,3.19748418128181,,138.85921811578723,826.4462809917355,,27.03,,91.5,5.415423728813557,6.445634920634935,2418.7615413708086,5440.342387287509,9.915102811816043
400.D,400,2023-05-16,3326.941671993051,342.0,350.0,1047.9564848545335,275.66344373585684,3.67485249726438,7.76,160.22217474898525,913.4406263592869,,26.99555555555555,,98.33333333333333,5.583818181818185,6.384969696969692,3902.3121583985494,7159.7648261758695,13.664018085271618
400.D,400,2023-06-20,2933.6086664372224,319.0,320.0,873.2970707121112,230.40526640608928,3.26795986491492,7.49,142.41971088798692,913.4406263592869,,14.21,,49.25,5.442727272727272,6.111790123456792,3170.483405280711,6757.030490086046,21.176036894992137
400.D,400,2023-09-12,4572.496189586508,461.0,450.0,1447.178002894356,333.26476033737913,4.87612958226769,7.46,220.75055187637972,1217.9208351457155,,20.18333333333334,,70.0952380952381,5.679454545454541,5.979757575757591,3079.295026719153,8228.682692307691,17.6349356259645
400.D,400,2023-12-05,3359.7194224560367,323.0,330.0,923.199760467089,238.63402592059245,3.47162818806119,7.58,160.22217474898525,1087.429317094389,,23.944,,69.6,6.523271604938252,5.828461538461541,985.363037465134,6017.651898734177,3.010096775984698
400.D,400,2024-05-16,3261.386171067079,312.0,300.0,1072.9078297320225,263.32030446410204,3.32636533947986,7.36,163.78266752118492,608.9604175728578,,,,,6.535939393939388,,6184.365906949706,10000.0,15.583972006312043
400.D,400,2024-08-29,4097.218807873215,386.0,390.0,1422.226658016867,349.7222793663855,4.25,7.4,192.26660969878233,652.4575902566335,,,,,,,5913.46653435872,8003.396226415094,19.95451432082308
400.D,400,2024-12-10,3884.163429863808,367.0,360.0,1372.3239682618894,329.1503805801276,4.02,7.7,192.26660969878233,521.9660722053067,,,,,,,1798.6,,4.593307920518687
400.D,400,2025-02-19,2884.442040742744,285.0,290.0,1072.9078297320225,255.09154494959884,3.09,7.7,142.41971088798692,378.4254023488473,,,,,3.157485029940107,,,10000.0,1.3548033424756443
000.E,FINE,2022-06-20,1399.6099447694903,583.0,560.0,1871.350865811667,493.7255708701913,5.38847475201186,7.05,202.94808801538133,265.3327533710309,19.43954365079365,26.72928571428573,91.89880952380952,120.3154761904762,6.220958083832334,6.239341317365275,,8697.854977037794,23.079889652030296
000.E,FINE,2022-07-05,2196.1092810200435,610.0,590.0,1971.1562453216227,534.8693684427072,6.10117821907562,7.12,224.31104464857935,695.954762940409,14.00737999999999,22.80706586826347,54.188,101.1676646706587,6.278192771084342,6.221506024096377,,7757.869665431043,22.120117519097146
000.E,FINE,2022-07-18,4490.551813429044,713.0,700.0,2145.815659464045,864.0197490228348,7.50957189898971,7.34,149.54069643238626,1304.915180513267,15.80773359840956,20.45494047619049,72.76739562624255,154.8869047619048,6.118502994011983,6.44331325301205,,9993.40277777778,21.93610635397466
000.E,FINE,2022-08-01,4828.654309454742,766.0,750.0,2395.329108238934,781.732153877803,7.79601107216907,7.29,178.02463860998364,1391.909525880818,11.41244532803179,14.15275449101797,42.220675944334,113.6407185628743,5.439101796407187,6.457500000000005,421.62384615384616,8992.738327244611,22.213712853989865
000.E,FINE,2022-08-16,5113.329072225773,753.0,760.0,2245.6210389740004,1069.7387368854145,8.22559544483386,7.26,142.41971088798692,1565.89821661592,13.59388888888887,20.46928143712574,61.34920634920635,240.6826347305389,6.233690476190485,6.866845238095248,6678.179483856382,10000.0,21.45777934527391
000.E,FINE,2022-08-30,5883.606208105937,1132.0,1119.0,3742.701731623334,1152.0263320304464,12.3800691042957,7.09,199.38759524318164,2522.8360156589824,17.23800395256917,21.92577380952383,91.31422924901186,216.4404761904762,6.367604790419152,6.859642857142848,7716.773356079379,9976.221364499916,19.38386616521264
000.E,FINE,2022-09-13,6244.16146319878,1007.0,1000.0,3493.188282848445,987.4511417403826,10.9036973887784,7.3,178.02463860998364,1913.875598086125,20.44766208251474,24.53202312138728,147.7426326129666,255.6705202312139,6.27366863905326,6.81411764705882,9173.40443138257,10000.0,16.86096737897123
000.E,FINE,2022-10-11,5818.050707179966,1140.0,1140.0,3992.2151803982233,1152.0263320304464,12.5858566722449,7.54,188.70611692658264,2174.858634188778,20.33061386138615,24.67343373493976,90.50693069306931,127.1686746987952,,6.7279640718563,3020.1500655841332,7094.333153441875,12.60073217147678
000.E,FINE,2022-11-15,5064.162446531294,1185.0,1200.0,3992.2151803982233,1152.0263320304464,12.5500510456464,7.67,181.5851313821833,2087.864288821226,21.8870833333333,25.11950000000002,118.3333333333333,125.24375,3.063963414634147,6.781392405063274,1812.3775247520553,5163.890466959423,7.379181322184359
000.E,FINE,2022-12-12,3834.9968041693296,980.0,970.0,2994.1613852986675,905.1635465953508,9.84906275983287,7.52,156.66168197678562,1783.3840800347978,21.17571428571427,25.109477124183,84.87959183673469,114.6928104575163,3.339671052631579,6.756927710843371,1003.5575881583012,4599.428482515973,2.018287472037492
000.E,FINE,2023-01-17,3228.6084206040937,601.0,610.0,1746.5941414242225,452.5817732976754,5.62018355382948,7.55,121.05675425478886,1043.932144410613,22.31905050505048,25.53232258064513,84.00404040404041,85.41935483870968,3.729634146341465,6.782682926829255,896.8672895944914,4466.460249312696,3.579189318903653
000.E,FINE,2023-02-14,2851.664290279758,368.0,360.0,1023.0051399770448,288.0065830076116,3.66639450017536,7.44,124.61724702698854,913.4406263592869,21.05800813008128,25.38317073170736,70.88617886178862,80.79878048780488,3.620121951219509,6.793454545454524,1159.8697076358453,4023.5062750811544,1.8904845999033153
000.E,FINE,2023-03-13,2605.831161807365,297.0,300.0,823.3943809571335,222.17650689158611,2.9909702169788,7.55,131.7382325713879,782.94910830796,22.48006097560973,25.68436363636364,80.4959349593496,84.0969696969697,3.970952380952384,6.866111111111127,1283.9065595942518,4206.879067888612,5.426621452244204
000.E,FINE,2023-04-17,2884.442040742744,305.0,310.0,873.2970707121112,222.17650689158611,3.19757546590399,,135.29872534358756,869.9434536755111,20.98273684210526,25.26677685950413,77.55087719298245,88.87603305785125,3.794838709677418,6.850322580645177,2418.7615413708086,5440.342387287509,9.915102811816043
000.E,FINE,2023-05-16,3081.1085435206583,331.0,330.0,998.0537950995558,259.20592470685045,3.51596097376149,7.73,156.66168197678562,826.4462809917355,19.9259090909091,24.7578443113773,75.31818181818181,94.75449101796407,3.627177914110426,6.793291925465823,3902.3121583985494,7159.7648261758695,13.664018085271618
000.E,FINE,2023-06-20,,319.0,320.0,,,,7.44,,,,18.19704402515724,,66.24528301886792,,6.694012345679014,3170.483405280711,6757.030490086046,21.176036894992137
000.E,FINE,2023-09-12,4343.051936345608,463.0,450.0,1422.226658016867,362.06541863814033,4.80445886352394,7.45,224.31104464857935,1087.429317094389,,21.64385093167702,,80.14906832298136,,6.582125,3079.295026719153,8228.682692307691,17.6349356259645
000.E,FINE,2023-12-05,3310.552796761558,309.0,300.0,998.0537950995558,267.4346842213536,3.47388508805077,7.58,167.3431602933846,869.9434536755111,,23.76753086419753,,74.01234567901234,3.0365625,6.791358024691344,985.363037465134,6017.651898734177,3.010096775984698
000.E,FINE,2024-05-16,3294.163921530065,309.0,300.0,1122.8105194870002,300.3497222793664,3.43138570511404,7.28,178.02463860998364,521.9660722053067,,21.35500000000001,,80.07831325301204,3.139878787878789,6.455988023952111,6184.365906949706,10000.0,15.583972006312043
000.E,FINE,2024-08-29,4261.107560188144,399.0,400.0,1447.178002894356,394.98045669615306,4.39,7.5,206.508580787581,608.9604175728578,,20.13107784431137,,77.41916167664671,,6.542530864197544,5913.46653435872,8003.396226415094,19.95451432082308
000.E,FINE,2024-12-10,4195.552059262172,401.0,400.0,1372.3239682618894,288.0065830076116,4.12,7.8,188.70611692658264,652.4575902566335,,23.9045180722892,,81.46385542168674,3.061393939393942,6.388203592814364,1798.6,,4.593307920518687
000.E,FINE,2025-02-19,3031.941917826179,294.0,300.0,1047.9564848545335,275.66344373585684,3.17,7.7,138.85921811578723,434.9717268377556,,24.17089820359281,,80.22754491017965,3.033454545454546,6.390179640718562,,10000.0,1.3548033424756443
100.E,FINE,2022-06-20,1599.5542225937031,571.0,550.0,1821.4481760566896,493.7255708701913,5.34765972941563,7.02,206.508580787581,326.22879512831673,11.16553571428571,25.16059880239521,33.51785714285715,119.3173652694611,6.237831325301208,6.220178571428572,,8697.854977037794,23.079889652030296
100.E,FINE,2022-07-05,2982.775292131701,715.0,690.0,2245.6210389740004,699.444558732771,7.25206954701954,7.39,185.145624154383,1043.932144410613,10.78577380952381,24.31281437125749,32.93452380952381,123.3652694610778,6.537710843373485,6.263674698795173,,7757.869665431043,22.120117519097146
100.E,FINE,2022-07-18,3916.941180326794,703.0,700.0,2320.475073606467,576.0131660152232,7.24024868922861,7.24,217.19005910418,1130.9264897781643,14.72616766467066,26.08814371257487,58.98802395209581,149.8263473053892,6.26154761904762,6.243892215568872,,9993.40277777778,21.93610635397466
100.E,FINE,2022-08-01,4441.385187734565,726.0,710.0,2495.1344877488896,658.3007611602552,7.73886731289403,7.16,195.827102470982,1217.9208351457155,10.95690476190477,20.20131736526946,34.67857142857143,141.6407185628742,6.490301204819275,6.453630952380947,421.62384615384616,8992.738327244611,22.213712853989865
100.E,FINE,2022-08-16,5064.162446531294,762.0,770.0,2495.1344877488896,822.8759514503189,8.27553328356086,7.07,163.78266752118492,1522.4010439321444,12.21345238095238,23.53071856287426,45.50595238095238,210.0538922155689,6.717083333333324,6.567590361445789,6678.179483856382,10000.0,21.45777934527391
100.E,FINE,2022-08-30,5244.4400740777155,1092.0,1075.0,3742.701731623334,1069.7387368854145,11.6097878932017,6.99,188.70611692658264,1826.8812527185737,15.11880952380952,24.23726190476189,66.95238095238095,231.6607142857143,7.033313609467458,6.530654761904744,7716.773356079379,9976.221364499916,19.38386616521264
100.E,FINE,2022-09-13,5228.051198846223,808.0,830.0,2744.6479365237788,905.1635465953508,8.82988117415512,7.15,156.66168197678562,1435.4066985645934,18.41899999999999,24.64695906432749,98.06470588235294,269.4502923976608,6.72476470588236,6.556153846153827,9173.40443138257,10000.0,16.86096737897123
100.E,FINE,2022-10-11,5113.329072225773,1271.0,1270.0,4241.728629173112,1152.0263320304464,13.4285676696873,7.5,188.70611692658264,2435.841670291431,18.1955421686747,24.64287425149701,73.49397590361446,144.6167664670659,7.223952095808389,6.57090361445784,3020.1500655841332,7094.333153441875,12.60073217147678
100.E,FINE,2022-11-15,4834.718193290394,1179.0,1200.0,3742.701731623334,1110.8825344579304,12.4306621199204,7.73,174.46414583778397,2044.367116137451,19.92857142857143,25.29056603773583,96.62732919254658,142.8993710691824,7.12871794871795,6.608834355828228,1812.3775247520553,5163.890466959423,7.379181322184359
100.E,FINE,2022-12-12,3523.608174770965,913.0,980.0,2744.6479365237788,781.732153877803,9.09191900055782,7.55,149.54069643238626,1696.3897346672468,19.51624242424243,25.21914634146339,63.95757575757576,110.0487804878049,6.867546012269938,6.629401197604779,1003.5575881583012,4599.428482515973,2.018287472037492
100.E,FINE,2023-01-17,3228.6084206040937,539.0,540.0,1497.0806926493335,399.0948364534046,4.97226695294328,7.45,113.93576871038954,1000.434971726838,20.60889570552147,25.44981366459632,66.5398773006135,95.74534161490683,6.885063291139229,6.596524390243911,896.8672895944914,4466.460249312696,3.579189318903653
100.E,FINE,2023-02-14,2933.6086664372224,371.0,360.0,1047.9564848545335,288.0065830076116,3.73599464317786,7.46,117.4962614825892,913.4406263592869,19.22303030303031,25.21874251497003,54.96969696969697,87.62275449101796,7.234567901234579,6.58648148148149,1159.8697076358453,4023.5062750811544,1.8904845999033153
100.E,FINE,2023-03-13,2622.2200370388578,297.0,300.0,823.3943809571335,234.5196461633409,3.03392281124179,7.55,131.7382325713879,782.94910830796,20.94546012269939,25.4366459627329,65.86503067484662,92.3167701863354,7.396303030303046,6.580683229813676,1283.9065595942518,4206.879067888612,5.426621452244204
100.E,FINE,2023-04-17,3097.4974187521507,319.0,320.0,898.2484155896002,242.7484056778441,3.35497299690399,,131.7382325713879,913.4406263592869,19.24427419354839,24.52099999999996,61.79032258064516,96.58181818181818,6.46929203539824,6.539075630252094,2418.7615413708086,5440.342387287509,9.915102811816043
100.E,FINE,2023-05-16,3294.163921530065,335.0,340.0,998.0537950995558,279.77782349310843,3.57757359519224,7.41,138.85921811578723,869.9434536755111,17.19919999999999,23.54164634146344,55.2,99.13414634146342,6.094431137724555,6.501341463414633,3902.3121583985494,7159.7648261758695,13.664018085271618
100.E,FINE,2023-06-20,,304.0,300.0,,,,7.47,,,,15.61291925465839,,64.04347826086956,5.340249999999997,6.270731707317081,3170.483405280711,6757.030490086046,21.176036894992137
100.E,FINE,2023-09-12,4883.884818984873,499.0,480.0,1621.837417036778,411.43797572515945,5.3799506383337,7.49,199.38759524318164,1130.9264897781643,,14.73628742514969,,61.8502994011976,5.595660377358489,6.330062111801244,3079.295026719153,8228.682692307691,17.6349356259645
100.E,FINE,2023-12-05,3425.274923382008,362.0,370.0,998.0537950995558,288.0065830076116,3.74777392431528,7.53,163.78266752118492,1043.932144410613,,22.29306250000001,,79.43125,5.805660377358494,6.465465838509338,985.363037465134,6017.651898734177,3.010096775984698
100.E,FINE,2024-05-16,3294.163921530065,329.0,320.0,1047.9564848545335,300.3497222793664,3.4552987485923,7.31,138.85921811578723,608.9604175728578,,20.9521818181818,,87.60606060606061,5.712634730538935,6.436727272727279,6184.365906949706,10000.0,15.583972006312043
100.E,FINE,2024-08-29,4752.773817132929,452.0,460.0,1671.7401067917558,452.5817732976754,5.06,7.4,224.31104464857935,652.4575902566335,,18.14447204968945,,72.45341614906832,5.583680981595096,,5913.46653435872,8003.396226415094,19.95451432082308
100.E,FINE,2024-12-10,4424.996312503073,429.0,450.0,1497.0806926493335,617.1569635877391,4.79,7.7,199.38759524318164,434.9717268377556,,23.21190476190474,,84.67261904761905,5.930606060606042,,1798.6,,4.593307920518687
100.E,FINE,2025-02-19,3376.1082976875296,325.0,330.0,1172.713209241978,308.57848179386957,3.48,7.6,149.54069643238626,434.9717268377556,,23.41114457831329,,82.53012048192771,5.99921686746988,,,10000.0,1.3548033424756443
200.E,FINE,2022-06-20,1499.582083681597,602.0,580.0,1946.2049004441335,493.7255708701913,5.52294843863471,7.07,192.26660969878233,226.1852979556329,,24.935,,123.8095238095238,6.322797619047636,6.130833333333318,,8697.854977037794,23.079889652030296
200.E,FINE,2022-07-05,1901.109526853172,532.0,510.0,1796.4968311792004,452.5817732976754,5.34360241365952,7.13,174.46414583778397,478.4688995215312,,21.92367469879518,,100.3734939759036,6.326309523809525,6.128915662650602,,7757.869665431043,22.120117519097146
200.E,FINE,2022-07-18,3736.663552780373,654.0,650.0,2345.426418483956,576.0131660152232,6.8551793421817,7.15,231.43203019297871,695.954762940409,,21.71476190476191,,126.8095238095238,6.423952095808377,6.223712574850301,,9993.40277777778,21.93610635397466
200.E,FINE,2022-08-01,3966.1078060212726,777.0,770.0,2744.6479365237788,699.444558732771,8.2857246359836,7.25,238.55301573737808,1130.9264897781643,12.92820359281439,12.40041916167665,53.22754491017964,64.0059880239521,6.399640718562874,5.964523809523811,421.62384615384616,8992.738327244611,22.213712853989865
200.E,FINE,2022-08-16,4621.662815280987,1053.0,1070.0,3493.188282848445,864.0197490228348,10.8824929084407,7.1,210.0690735597807,2000.869943453676,16.68494047619048,19.61845238095238,96.69642857142857,211.0,6.560238095238082,6.520059880239527,6678.179483856382,10000.0,21.45777934527391
200.E,FINE,2022-08-30,5883.606208105937,1426.0,1413.0,4990.268975497779,1357.745319893026,15.6347097426057,7.09,252.7949868261767,2827.3162244454115,18.00511904761905,21.91118343195265,115.9583333333333,175.1656804733728,6.406607142857142,6.046130952380949,7716.773356079379,9976.221364499916,19.38386616521264
200.E,FINE,2022-09-13,5604.995329170559,1137.0,1120.0,3992.2151803982233,987.4511417403826,12.2310631176786,7.22,195.827102470982,2218.3558068725533,20.06005952380952,23.67523255813954,175.7083333333333,242.3953488372093,6.276287425149696,6.251301775147941,9173.40443138257,10000.0,16.86096737897123
200.E,FINE,2022-10-11,5621.384204402052,1270.0,1270.0,4491.242077948001,1152.0263320304464,13.4503068001221,7.43,210.0690735597807,2044.367116137451,20.24200000000001,23.86614457831325,125.9352941176471,174.1506024096386,6.324191616766484,6.131497005988015,3020.1500655841332,7094.333153441875,12.60073217147678
200.E,FINE,2022-11-15,4916.662569447858,1193.0,1210.0,3742.701731623334,1069.7387368854145,12.0593550356267,7.58,192.26660969878233,2087.864288821226,21.70260869565218,25.56625766871165,133.9068322981366,184.717791411043,6.327716049382711,6.169437499999991,1812.3775247520553,5163.890466959423,7.379181322184359
200.E,FINE,2022-12-12,3966.1078060212726,940.0,940.0,2994.1613852986675,740.588356305287,9.68352751728711,7.48,156.66168197678562,1870.378425402349,21.38290123456789,25.60308641975308,109.6913580246914,116.8703703703704,6.321097560975629,6.125449101796409,1003.5575881583012,4599.428482515973,2.018287472037492
200.E,FINE,2023-01-17,3326.941671993051,610.0,610.0,1746.5941414242225,452.5817732976754,5.8068843210929,7.53,121.05675425478886,1217.9208351457155,22.41085889570552,26.01706249999996,94.66871165644172,84.16875,6.452243589743591,5.451124999999992,896.8672895944914,4466.460249312696,3.579189318903653
