date,pot,soil_moisture_30cm_pct,soil_moisture_60cm_pct,soil_ec_30cm,soil_ec_60cm,soil_ph_30cm,soil_ph_60cm
2024-03-20,000.E,,23.42951219512198,,78.0670731707317,,5.42079268292682
2024-03-27,000.E,,23.50871951219512,,77.78658536585365,3.260967741935483,5.41560975609755
2024-04-03,000.E,,24.1328313253012,,85.48795180722891,3.118036809815953,5.432592592592597
2024-04-10,000.E,,23.8860248447205,,89.19875776397515,3.241595092024538,5.642822085889556
2024-04-17,000.E,,23.10999999999999,,84.01840490797547,3.279325153374234,6.429636363636354
2024-04-24,000.E,,24.16652694610779,,89.55688622754491,3.365421686746989,6.39503030303029
2024-05-01,000.E,,23.4572023809524,,89.66666666666667,3.272574850299403,6.46277108433736
2024-05-08,000.E,,22.23868263473054,,85.1556886227545,3.236144578313257,6.440783132530113
2024-05-15,000.E,,21.35500000000001,,80.07831325301204,3.139878787878789,6.455988023952111
2024-05-22,000.E,,20.57391566265061,,77.66867469879519,,6.438456790123454
2024-05-29,000.E,,20.74763975155278,,81.13664596273291,3.286728395061728,6.434444444444445
2024-06-05,000.E,,24.03612403100774,,101.2248062015504,3.176230769230771,6.472846153846163
2024-06-12,000.E,,22.10355421686747,,86.53614457831326,3.006049382716049,6.492874251497012
2024-06-19,000.E,,20.74670807453416,,78.3167701863354,3.510920245398774,6.534484848484825
2024-06-26,000.E,,18.36933333333334,,71.96363636363637,3.514759036144577,6.447560975609761
2024-07-03,000.E,,21.18185185185187,,88.48765432098766,3.363271604938268,6.259515151515133
2024-07-10,000.E,,21.95566666666667,,92.70833333333333,3.310084745762713,6.556982758620696
2024-07-31,000.E,,23.29537037037038,,97.07407407407408,3.650000000000001,6.614464285714293
2024-08-07,000.E,,22.80630303030301,,96.43030303030304,3.325092024539875,6.603865030674853
2024-08-14,000.E,,21.76920245398774,,85.74846625766871,3.187592592592592,6.613473053892214
2024-08-21,000.E,,20.93369696969696,,81.61818181818182,3.026325301204817,6.541552795031031
2024-08-28,000.E,,20.13107784431137,,77.41916167664671,,6.542530864197544
2024-09-04,000.E,,17.41734567901235,,68.57407407407408,,6.533437499999994
2024-09-11,000.E,,15.97527950310561,,64.62732919254658,,5.698271604938268
2024-09-18,000.E,,19.49300699300699,,79.99300699300699,3.14624113475177,5.449424460431658
2024-09-25,000.E,,22.2195652173913,,92.16770186335404,3.023313253012049,5.985892857142853
2024-10-02,000.E,,23.05625766871166,,94.85889570552148,,6.282048192771096
2024-10-09,000.E,,23.21548192771086,,94.8433734939759,3.118658536585359,5.454500000000014
2024-10-16,000.E,,23.42220858895702,,94.42944785276073,3.041878787878782,5.872215568862273
2024-10-23,000.E,,23.37261904761911,,93.6547619047619,3.104909090909091,6.372215568862265
2024-10-30,000.E,,23.23425149700596,,90.94011976047904,3.240545454545453,6.417784431137715
2024-11-06,000.E,,23.09987951807225,,85.87951807228916,3.299221556886231,6.39359281437125
2024-11-13,000.E,,23.05695121951224,,83.32926829268293,3.065542168674697,6.390958083832331
2024-11-20,000.E,,23.60221556886227,,83.80239520958084,3.273712574850298,6.378392857142858
2024-11-27,000.E,,23.715421686747,,83.8012048192771,3.195999999999995,6.374670658682633
2024-12-04,000.E,,23.86808383233535,,82.76047904191617,3.201130952380954,6.370000000000004
2024-12-11,000.E,,23.9045180722892,,81.46385542168674,3.061393939393942,6.388203592814364
2024-12-18,000.E,,23.82233532934133,,81.65269461077844,,6.411807228915651
2024-12-25,000.E,,23.94710843373494,,80.90963855421687,3.003832335329341,6.381916167664665
2025-01-01,000.E,,23.92982035928145,,79.24550898203593,,6.362023809523816
2025-01-08,000.E,,24.24964071856287,,79.05988023952096,3.172407407407406,6.381676646706586
2025-01-15,000.E,,24.12036144578315,,78.04819277108433,3.114107142857145,6.373373493975908
2025-01-22,000.E,,24.04848484848488,,78.41818181818182,,6.367650602409642
2025-01-29,000.E,,24.22696969696968,,81.95757575757575,3.206646706586828,6.391666666666665
2025-02-05,000.E,,24.13269461077848,,80.35329341317366,3.088000000000004,6.367185628742518
2025-02-12,000.E,,24.2582142857143,,81.32738095238095,3.12269461077844,6.391556886227547
2025-02-19,000.E,,24.17089820359281,,80.22754491017965,3.033454545454546,6.390179640718562
2025-02-26,000.E,,24.18065868263473,,81.87425149700599,,6.413818181818177
2025-03-05,000.E,,24.16299401197608,,82.53892215568862,3.00630303030303,6.401017964071846
2025-03-12,000.E,,23.90718562874256,,82.87425149700599,,6.424424242424238
2025-03-19,000.E,,23.64226993865036,,80.8036809815951,,6.407012195121936
2025-03-26,000.E,,23.39632530120487,,81.12650602409639,,6.444909090909108
2025-04-02,000.E,,23.06071428571426,,80.25595238095238,,6.409216867469869
2025-04-09,000.E,,22.5845508982036,,77.8443113772455,,6.392574850299394
2025-04-16,000.E,,21.86479041916167,,76.34730538922156,,6.409337349397584
2025-04-23,000.E,,20.73479041916166,,73.94610778443113,,6.385963855421677
2025-04-30,000.E,,17.35071856287423,,65.02994011976048,,6.269461077844306
2025-05-07,000.E,,14.72127272727273,,59.21818181818182,,5.995535714285707
2025-05-14,000.E,,8.89035928143711,,,,
2022-05-04,100.A,8.876915887850465,3.445104895104893,,,,
2022-05-11,100.A,33.31666666666667,20.94149700598802,179.3333333333333,88.66467065868264,6.964464285714291,6.365059523809537
2022-05-18,100.A,33.95446428571425,21.18279761904759,172.375,90.32738095238095,7.377065868263467,6.300119047619033
2022-05-25,100.A,34.01622754491019,21.41607142857141,171.0119760479042,98.45833333333333,7.187440476190484,6.396904761904755
2022-06-01,100.A,34.06553571428574,21.38755952380954,173.7559523809524,105.6726190476191,7.162083333333328,6.318333333333331
2022-06-08,100.A,34.00749999999999,21.2605988023952,177.0892857142857,114.0419161676647,7.137202380952378,6.287559523809513
2022-06-15,100.A,31.52303571428572,20.20535714285715,159.3095238095238,102.9702380952381,6.272035928143699,6.240718562874261
2022-06-22,100.A,29.18458333333334,19.75267857142857,143.0119047619048,99.95833333333333,6.161144578313262,6.208023952095831
2022-06-29,100.A,31.08321428571428,20.31738095238095,172.0119047619048,115.7261904761905,6.587559523809524,6.17359281437125
2022-07-06,100.A,24.54389221556886,16.73017964071855,113.2215568862275,77.26347305389221,6.036407185628725,6.127784431137718
2022-07-13,100.A,24.51981927710843,17.11583333333334,107.644578313253,68.48214285714286,6.062455089820354,6.201607142857147
2022-07-20,100.A,21.60517857142856,15.80650602409638,97.08333333333333,64.83132530120481,5.984880952380948,6.121856287425152
2022-07-27,100.A,19.1720359281437,15.30897590361446,99.2934131736527,69.10240963855422,6.175808383233534,6.127678571428568
2022-08-03,100.A,10.37467065868263,11.21160714285714,44.11976047904191,45.81547619047619,5.851317365269463,5.816047904191628
2022-08-10,100.A,20.90708333333334,18.1772619047619,148.2559523809524,133.0833333333333,6.401428571428576,6.218333333333335
2022-08-17,100.A,13.31124999999999,15.11827380952381,100.5654761904762,120.9880952380952,6.336390532544377,6.011666666666659
2022-08-24,100.A,25.19305389221557,19.69345238095239,284.3353293413174,201.422619047619,6.35083333333334,6.309161676646694
2022-08-31,100.A,20.69579881656805,16.93755952380951,144.9644970414201,134.8571428571429,6.320000000000012,6.334702380952395
2022-09-07,100.A,19.73605882352941,19.02917159763313,152.5941176470588,144.5147928994083,6.363333333333334,6.233095238095233
2022-09-14,100.A,27.01846153846153,20.4057894736842,291.4733727810651,132.8479532163743,6.319053254437864,6.37479532163743
2022-09-21,100.A,27.86798816568047,20.53603550295855,295.4082840236686,108.6923076923077,6.329763313609484,6.41857142857143
2022-09-28,100.A,27.94155688622755,20.62321428571428,263.1916167664671,97.39880952380952,6.344790419161678,6.449642857142869
2022-10-05,100.A,28.35773809523811,20.48607142857143,217.1428571428571,85.38095238095238,6.35559523809525,6.470535714285722
2022-10-12,100.A,27.84636363636365,19.7541666666667,215.1757575757576,76.25595238095238,6.343892215568875,6.495868263473057
2022-10-19,100.A,28.41982142857144,20.1108982035928,207.9107142857143,81.81437125748504,6.32185628742517,6.470059523809539
2022-10-26,100.A,28.47054545454547,20.22739130434786,191.9575757575758,86.79503105590062,6.315575757575767,6.4699393939394
2022-11-02,100.A,28.65281249999997,19.91715151515154,200.24375,83.01212121212122,6.355962732919258,6.504465408805026
2022-11-09,100.A,28.80939393939392,20.0571686746988,199.4424242424242,81.39759036144578,6.390903614457822,6.516848484848475
2022-11-16,100.A,28.97031055900621,20.5377564102564,180.3850931677019,82.5576923076923,6.408527607361956,6.525590062111799
2022-11-23,100.A,29.05955414012745,20.77639751552796,170.0955414012739,82.85714285714286,6.404423076923065,6.56490566037738
2022-11-30,100.A,29.01775641025644,20.41006410256412,170.0384615384615,80.12179487179488,6.428238993710691,6.577295597484295
2022-12-07,100.A,29.03181818181823,20.4297005988024,166.5757575757576,78.2934131736527,6.44509090909093,6.582666666666677
2022-12-14,100.A,29.111226993865,20.35957831325304,160.680981595092,73.72289156626506,6.448343558282228,6.573253012048211
2022-12-21,100.A,29.17024390243902,20.98277108433734,149.5426829268293,73.79518072289157,6.441626506024107,6.546686746987941
2022-12-28,100.A,29.21884057971012,20.88552147239264,121.5,67.78527607361963,6.441165644171795,6.541840490797528
2023-01-04,100.A,29.22165605095543,20.71639751552794,119.4331210191083,67.0807453416149,6.413231707317063,6.54562499999999
2023-01-11,100.A,29.05852941176471,20.83516339869285,117.1838235294118,66.09150326797386,6.403680981595083,6.545527950310539
2023-01-18,100.A,29.47073619631907,20.95743902439024,111.0306748466258,63.53048780487805,6.396564417177916,6.543850931676999
2023-01-25,100.A,29.60128834355832,20.63841463414636,107.2822085889571,61.93292682926829,5.731317365269455,6.539999999999986
2023-02-01,100.A,29.63351851851851,21.09425925925926,103.9876543209877,61.50617283950617,5.002222222222219,6.538588957055202
2023-02-08,100.A,29.73631901840491,20.87713414634149,97.34355828220859,59.0,4.963878787878806,6.53099999999998
2023-02-15,100.A,29.68814569536423,20.53287499999998,95.28476821192054,59.0,4.963803680981594,6.543832335329324
2023-02-22,100.A,29.52629629629629,20.35818181818182,98.04938271604938,60.35757575757576,4.997939393939396,6.571446540880522
2023-03-01,100.A,29.61566265060239,20.33391304347828,96.95180722891567,59.18633540372671,4.959820359281446,6.562121212121206
2023-03-08,100.A,29.59660493827159,20.81267080745342,97.5679012345679,60.50931677018634,4.980975609756104,6.572242424242432
2023-03-15,100.A,29.72500000000006,21.13630303030305,99.12658227848101,63.87878787878788,4.985542168674702,6.582195121951229
2023-03-22,100.A,29.67533742331286,20.49337349397592,101.4846625766871,66.19277108433735,5.028641975308636,6.589401197604795
2023-03-29,100.A,29.91042944785274,20.91402439024391,107.4478527607362,68.21951219512195,5.05813664596274,6.570377358490579
2023-04-05,100.A,30.24481481481484,20.75717791411043,111.6111111111111,67.85889570552148,5.066121212121207,6.598181818181819
2023-04-12,100.A,30.32699386503067,20.31542976939218,112.6993865030675,65.72327044025157,5.087423312883445,6.607530864197535
2023-04-19,100.A,30.5579365079365,20.35845921450151,116.5396825396825,67.40785498489426,5.096410256410256,6.604065040650413
2023-04-26,100.A,30.71705521472397,20.14661417322834,119.7914110429448,67.67716535433071,5.122073170731715,6.629820359281442
2023-05-03,100.A,30.69890909090909,19.87785276073621,121.1393939393939,67.74233128834356,5.103855421686754,6.634878048780486
2023-05-10,100.A,29.93697530864197,19.84910256410256,118.8950617283951,69.28846153846153,5.097177914110426,6.657012195121949
2023-05-17,100.A,30.90311377245508,20.29643312101909,126.4910179640719,73.08917197452229,5.112608695652182,6.662654320987644
2023-05-24,100.A,30.69305389221557,19.66197530864196,128.4610778443114,69.1358024691358,5.133571428571441,6.686909090909078
2023-05-31,100.A,24.41849397590362,18.55756097560975,89.90361445783132,62.40853658536585,5.01406060606061,6.678666666666657
2023-06-07,100.A,20.5139024390244,17.32701219512196,67.29878048780488,56.96341463414634,4.955925925925923,6.665654761904759
2023-06-14,100.A,19.17993589743591,16.07467532467532,60.2948717948718,53.48701298701299,4.897452229299359,6.620389610389618
2023-06-21,100.A,16.0609375,12.8675,49.0875,40.53048780487805,4.81687116564417,6.446909090909081
2023-06-28,100.A,10.45493902439024,10.23920731707316,34.59756097560975,28.64634146341463,4.225060240963864,6.21327272727273
2023-07-05,100.A,8.218666666666657,8.9676397515528,,,,
2023-07-12,100.A,7.627391304347822,8.207295597484281,,,,
2023-07-19,100.A,7.31929032258063,7.873935483870976,,,,
2023-07-26,100.A,7.262409638554222,8.813915662650595,,,,
2023-08-02,100.A,13.02622754491018,18.24265060240964,43.22155688622755,71.77710843373494,4.656385542168672,6.565939393939396
2023-08-09,100.A,25.16890909090908,19.43825301204819,102.3272727272727,77.12048192771084,5.117177914110434,6.741736526946107
2023-08-16,100.A,21.74261437908496,17.84420382165604,82.2156862745098,67.46496815286625,5.147908496732023,6.727046979865792
2023-08-23,100.A,19.41424242424243,16.62645161290322,69.6969696969697,60.32258064516129,5.14083333333333,6.670909090909092
2023-09-06,100.A,17.76461538461539,16.324,60.30769230769231,54.86666666666667,5.027500000000001,6.719374999999998
2023-09-13,100.A,16.50210843373494,15.03425806451613,55.16867469879518,49.45161290322581,4.987467532467544,6.674596273291916
2023-09-20,100.A,13.4839156626506,12.68914110429447,44.90361445783132,38.23312883435583,4.895153374233136,6.597454545454544
2023-09-27,100.A,11.60603658536587,11.78420731707318,39.09756097560975,33.80487804878049,4.748000000000005,6.520787878787886
2023-10-04,100.A,9.764197530864214,10.44132530120483,,28.30120481927711,,6.407621951219507
2023-10-11,100.A,8.42347560975612,9.943333333333333,,,,
2023-10-18,100.A,8.068614457831325,,,,,6.421801242236023
2023-10-25,100.A,8.141077844311384,,,,,6.413231707317068
2023-11-01,100.A,8.192969696969698,,,,,6.577333333333327
2023-11-08,100.A,9.016335403726705,,,,,6.884876543209876
2023-11-15,100.A,21.46715151515151,,70.43636363636364,,5.002994011976038,6.932242424242432
2023-11-22,100.A,25.88074829931967,,85.06122448979592,,5.03134146341462,6.936646341463405
2023-11-29,100.A,,,,,4.987484662576696,6.990783132530123
2023-12-06,100.A,,,,,4.957951807228936,6.985757575757584
2023-12-13,100.A,,,,,4.936707317073153,6.99907407407408
2023-12-20,100.A,,,,,4.93103030303029,6.975030674846628
2023-12-27,100.A,,,,,4.933373493975913,6.979939024390264
2024-01-03,100.A,,,,,4.936385542168658,6.976829268292692
2024-01-10,100.A,,,,,4.922874251496991,6.940624999999981
2024-01-17,100.A,,,,,4.917743902439022,6.938834355828243
2024-01-24,100.A,,,,,4.94036585365853,6.946130952380967
2024-01-31,100.A,,,,,4.899515151515145,6.931377245508989
2024-02-07,100.A,,,,,4.93920245398774,6.964695121951237
2024-02-14,100.A,,,,,4.957804878048786,6.912289156626509
2024-02-21,100.A,,,,,4.964250000000012,6.875900621118021
2024-02-28,100.A,,,,,4.954846625766876,6.877812499999992
2024-03-06,100.A,,,,,4.968400000000017,6.864173228346465
2024-03-13,100.A,,,,,5.001428571428571,6.853571428571428
2024-03-20,100.A,,,,,4.983719512195132,6.853454545454552
2024-03-27,100.A,,,,,4.949815950920254,6.853030303030307
2024-04-03,100.A,,,,,4.986211180124232,6.81036144578311
2024-04-10,100.A,,,,,5.022606060606057,6.772363636363625
2024-04-17,100.A,,,,,4.990000000000012,6.75530487804878
2024-04-24,100.A,,,,,4.978424242424251,6.763869047619039
2024-05-01,100.A,,,,,5.026467065868253,6.72457831325303
2024-05-08,100.A,,,,,4.996250000000002,6.67833333333332
2024-05-15,100.A,,,,,4.98668674698796,6.654464285714268
2024-05-22,100.A,,,,,4.974277108433737,6.606851851851857
2024-05-29,100.A,,,,,5.054638554216861,6.59557575757577
2024-06-05,100.A,,,,,5.148582677165364,6.576212121212107
2024-06-12,100.A,,,,,5.064578313252996,6.545120481927694
2024-06-19,100.A,,,,,5.043878787878779,6.550542168674674
2024-06-26,100.A,,,,,5.059401197604805,6.558181818181811
2024-07-03,100.A,,,,,5.083253012048194,6.532560975609743
2024-07-10,100.A,,,,,5.089754098360666,6.489322033898319
2024-07-31,100.A,,,,,5.034035087719297,6.438750000000001
2024-08-07,100.A,,,,,5.033818181818171,6.359938650306762
2024-08-14,100.A,,,,,5.009878787878781,6.252576687116576
2024-08-21,100.A,,,,,4.982795031055915,6.273772455089804
2024-08-28,100.A,,,,,4.953435582822085,6.301288343558269
2024-09-04,100.A,,,,,4.870242424242433,6.264012345679013
2024-09-11,100.A,,,,,4.761030303030309,6.263575757575744
2024-09-18,100.A,,,,,4.815957446808504,6.328380281690159
2024-09-25,100.A,,,,,4.950740740740753,6.371676646706581
2024-10-02,100.A,,,,,4.868012048192767,6.417976190476193
2024-10-09,100.A,,,,,4.770792682926821,6.411030303030294
2024-10-16,100.A,,,,,4.678690476190468,6.411090909090897
2024-10-23,100.A,,,,,4.652236024844719,6.366646706586829
2024-10-30,100.A,,,,,4.553454545454545,6.322771084337352
2024-11-06,100.A,,,,,4.302215568862278,
2024-11-13,100.A,,,,,3.044277108433736,
2025-07-30,100.A,,,,,3.771369047619051,
2025-08-06,100.A,,,,,3.399101796407187,
2022-05-04,100.B,3.238688524590164,5.404112149532714,,,,
2022-05-11,100.B,21.65532934131736,33.65329341317366,92.7185628742515,166.0538922155689,6.279642857142856,6.509523809523811
2022-05-18,100.B,21.62898809523809,34.11053892215573,100.3273809523809,176.2155688622755,6.247065868263473,6.950595238095245
2022-05-25,100.B,23.0927380952381,33.98011904761908,121.9940476190476,177.1607142857143,6.243511904761911,7.303353293413172
2022-06-01,100.B,22.82624999999997,33.95220238095239,126.0416666666667,183.6428571428571,6.200476190476198,7.308869047619034
2022-06-08,100.B,22.35803571428572,33.97167664670657,128.9940476190476,190.9700598802395,6.165654761904749,7.278571428571412
2022-06-15,100.B,21.08732142857143,32.53767857142857,118.4226190476191,176.2083333333333,6.08535714285714,7.225892857142872
2022-06-22,100.B,21.85710843373494,30.4688484848485,116.066265060241,163.3272727272727,6.109702380952383,6.39613095238095
2022-06-29,100.B,21.26130952380953,32.24730538922155,116.5059523809524,180.065868263473,6.063333333333328,6.726726190476187
2022-07-06,100.B,16.6917365269461,24.34688622754493,69.35928143712574,113.4910179640719,5.937976190476182,6.128682634730535
2022-07-13,100.B,20.21404761904762,24.36416666666666,93.79166666666667,115.5357142857143,6.051197604790419,6.174431137724552
2022-07-20,100.B,18.76321428571428,18.98333333333333,87.79761904761905,106.6964285714286,6.124821428571424,5.909523809523821
2022-07-27,100.B,18.57839285714284,22.48244047619047,91.5952380952381,175.4166666666667,6.199761904761901,6.181369047619047
2022-08-03,100.B,13.90267857142858,13.07761904761904,61.56547619047619,91.08333333333333,5.808750000000002,5.704011976047907
2022-08-10,100.B,20.37018181818182,22.44738095238093,117.230303030303,240.1904761904762,6.34857142857143,6.344523809523798
2022-08-17,100.B,19.68523809523808,16.90696428571428,116.5892857142857,164.6071428571429,5.871005917159765,6.342678571428569
2022-08-24,100.B,22.74916167664672,26.53301204819277,133.1976047904191,282.3734939759036,6.426626506024094,6.358982035928147
2022-08-31,100.B,17.66482142857142,23.41544378698226,74.86904761904762,218.7396449704142,6.294191616766455,6.342168674698789
2022-09-07,100.B,22.50970238095239,25.25550295857987,127.7083333333333,293.6508875739645,6.439289940828404,6.355952380952369
2022-09-14,100.B,22.56858823529412,27.95779069767443,119.2058823529412,223.4186046511628,6.457396449704149,6.301529411764683
2022-09-21,100.B,22.46809523809523,28.34923976608186,100.9523809523809,171.4561403508772,6.396588235294115,6.313431952662713
2022-09-28,100.B,22.95720238095237,28.50733727810651,96.0952380952381,154.5917159763314,6.396726190476192,6.329345238095248
2022-10-05,100.B,22.28273809523809,28.52767857142859,89.30357142857143,141.9345238095238,6.34874251497004,6.34272189349114
2022-10-12,100.B,21.06154761904761,27.60384615384613,81.1547619047619,143.2248520710059,6.337777777777795,6.332848484848495
2022-10-19,100.B,21.93763313609469,28.5719161676647,93.96449704142012,153.0898203592814,6.349880239520958,6.306845238095231
2022-10-26,100.B,22.19750000000001,28.90307228915661,109.3658536585366,166.066265060241,6.330909090909063,6.314000000000013
2022-11-02,100.B,21.2491304347826,28.78204968944099,102.4223602484472,189.0186335403727,6.308198757763964,6.350184049079754
2022-11-09,100.B,21.71216049382716,29.11103658536588,106.4753086419753,187.4451219512195,6.30570552147238,6.379754601226992
2022-11-16,100.B,22.71911949685534,29.4453658536585,113.125786163522,176.7621951219512,6.313454545454547,6.39105590062111
2022-11-23,100.B,23.02214285714285,29.57955414012739,84.9090909090909,178.9426751592357,6.369371069182395,6.407179487179476
2022-11-30,100.B,22.25962264150941,29.45412499999993,78.37735849056604,188.13125,6.381566265060239,6.403164556962014
2022-12-07,100.B,22.33753012048194,29.41154320987654,76.45180722891567,188.9567901234568,6.410636942675145,6.406792452830169
2022-12-14,100.B,21.86335365853658,29.30709876543213,70.52439024390245,185.1851851851852,6.403272727272717,6.412831325301195
2022-12-21,100.B,23.10873493975905,29.48742514970056,75.82530120481928,179.5808383233533,6.475843373493972,6.411197604790413
2022-12-28,100.B,23.16890909090909,29.57950920245403,77.85454545454546,153.5092024539877,6.454516129032269,6.375582822085887
2023-01-04,100.B,22.88319018404907,29.53125000000001,75.14110429447852,139.0625,6.442857142857151,6.344329268292703
2023-01-11,100.B,23.02283950617285,29.57981132075473,73.4320987654321,130.3522012578616,6.467317073170752,6.330750000000018
2023-01-18,100.B,23.16012269938652,29.58121951219513,70.15337423312883,121.1768292682927,6.469216867469902,6.332242424242437
2023-01-25,100.B,22.47071856287427,29.54127272727281,66.74850299401197,115.2242424242424,6.450838323353311,6.33981818181819
2023-02-01,100.B,23.36409937888198,29.59181250000002,67.49068322981367,112.675,6.541823899371077,6.332269938650321
2023-02-08,100.B,22.56079754601227,29.49285714285709,63.42331288343559,107.1739130434783,6.474181818181836,6.310368098159508
2023-02-15,100.B,21.84763513513513,29.44625766871163,61.9527027027027,105.8220858895706,6.486296296296306,6.33256097560977
2023-02-22,100.B,21.7564331210191,29.40150602409638,63.79617834394904,109.6686746987952,6.471242236024862,6.332694610778456
2023-03-01,100.B,21.66759259259259,29.4218181818182,62.35185185185185,107.7515151515152,6.504727272727267,6.36102409638555
2023-03-08,100.B,22.67713414634148,29.49831325301206,65.39024390243902,108.5602409638554,6.548834355828215,6.359939759036155
2023-03-15,100.B,23.36861445783132,29.69608695652171,71.20481927710843,111.832298136646,6.512777777777776,6.351463414634151
2023-03-22,100.B,22.02186746987951,29.65444444444447,70.49397590361446,115.3333333333333,6.455986842105281,6.353433734939769
2023-03-29,100.B,23.25225,29.99865030674843,76.3125,119.4907975460123,6.489378881987585,6.345329341317382
2023-04-05,100.B,22.53055555555556,30.13522012578619,73.9074074074074,121.440251572327,6.477500000000015,6.357546012269943
2023-04-12,100.B,21.59006134969322,29.95664556962023,68.920245398773,120.5379746835443,6.468176100628944,6.393251533742316
2023-04-19,100.B,21.88477876106194,30.13913043478261,73.68141592920354,122.5391304347826,6.476406250000016,6.487759999999991
2023-04-26,100.B,21.30756097560973,29.93559006211181,70.79268292682927,123.3788819875776,6.463333333333355,6.65938271604937
2023-05-03,100.B,20.90527607361963,29.25915151515153,70.76073619631902,120.6848484848485,6.443757575757594,6.779939393939376
2023-05-10,100.B,21.21228395061731,27.85847560975607,74.67283950617283,116.4268292682927,6.447575757575755,6.699101796407197
2023-05-17,100.B,21.72829268292684,29.20104294478526,79.32317073170732,125.1656441717791,6.420914634146327,6.644294478527612
2023-05-24,100.B,20.81727272727272,28.43228915662652,74.64848484848486,123.0240963855422,6.382048192771084,6.843214285714284
2023-05-31,100.B,19.42957575757577,25.14680722891564,68.32727272727273,104.6144578313253,6.29322981366459,6.49831325301205
2023-06-07,100.B,18.94561728395062,22.89730061349695,68.55555555555556,90.04907975460122,6.232704402515732,6.332360248447211
2023-06-14,100.B,18.54448717948718,21.80555555555556,65.44871794871794,85.08496732026144,6.194088050314464,6.380886075949362
2023-06-21,100.B,16.27316770186336,19.74710691823899,53.8695652173913,75.44025157232704,5.987160493827161,6.350548780487823
2023-06-28,100.B,12.70060240963856,15.68451219512195,38.6566265060241,59.85975609756098,5.452363636363634,6.216687116564424
2023-07-05,100.B,10.99618181818182,11.24127272727271,31.38787878787879,45.5030303030303,5.000180722891569,5.884904458598736
2023-07-12,100.B,9.8827388535032,9.883529411764714,,,,
2023-07-19,100.B,9.397756410256415,9.4417880794702,,,,
2023-07-26,100.B,10.39145454545454,9.396787878787878,29.57575757575757,,5.047757575757575,
2023-08-02,100.B,21.73951515151516,19.09648484848485,100.3090909090909,83.10303030303031,6.305212121212115,6.302215568862284
2023-08-09,100.B,22.32453987730063,25.18377245508982,97.57055214723927,119.814371257485,6.289814814814807,6.31325153374231
2023-08-16,100.B,20.60673469387756,23.32516339869283,83.33333333333333,105.5686274509804,6.214294871794885,6.26423841059602
2023-08-23,100.B,19.3315625,21.84909090909091,73.9375,94.45454545454545,6.141176470588233,6.274594594594596
2023-09-06,100.B,18.5775,20.166,66.25,83.93333333333334,6.171875000000002,6.3825
2023-09-13,100.B,16.67240740740744,18.91055214723925,56.58641975308642,76.85889570552148,6.012883435582825,6.376153846153846
2023-09-20,100.B,13.58859756097561,15.08105590062112,41.67073170731707,59.53416149068323,5.605120481927712,6.288726114649679
2023-09-27,100.B,12.4443827160494,12.38476821192052,36.2962962962963,49.35761589403973,5.352222222222226,6.084878048780491
2023-10-04,100.B,11.01325153374231,10.65449101796408,30.44171779141104,42.55688622754491,4.811616766467062,5.900301204819274
2023-10-11,100.B,10.50704819277107,10.18181818181818,28.0421686746988,40.38787878787879,4.429259259259269,5.815243902439004
2023-10-18,100.B,10.34217391304349,10.14171974522294,26.91925465838509,39.50318471337579,4.474695121951225,5.841717791411054
2023-10-25,100.B,10.51085365853657,10.32770186335404,27.76219512195122,40.11180124223603,4.804417177914109,5.869939024390243
2023-11-01,100.B,17.99224242424241,10.5803164556962,61.27878787878788,41.31645569620253,6.336975308641982,5.918963414634146
2023-11-08,100.B,21.2478787878788,15.42024691358025,75.84848484848484,59.7037037037037,6.26006134969325,6.034
2023-11-15,100.B,22.59656441717791,23.45269461077847,80.11656441717791,89.74251497005989,6.347267080745354,6.365928143712566
2023-11-22,100.B,22.72578313253013,25.27018181818179,79.01807228915662,95.80606060606061,6.366036585365872,6.404662576687097
2023-11-29,100.B,23.08836477987422,25.64413580246913,76.99371069182389,94.17283950617283,6.395962732919251,6.427358490566033
2023-12-06,100.B,23.05545454545454,25.80877300613497,74.25454545454545,90.79141104294479,6.356424242424242,6.420308641975294
2023-12-13,100.B,23.15198795180722,25.8809756097561,75.07831325301204,90.67073170731707,6.412424242424232,6.406097560975608
2023-12-20,100.B,22.99922155688624,25.91447204968942,72.61077844311377,90.00621118012423,6.36772455089821,6.408363636363632
2023-12-27,100.B,22.69550898203593,25.96139393939396,70.44910179640719,90.14545454545454,6.382395209580836,6.395696202531632
2024-01-03,100.B,23.14771604938272,26.0865243902439,73.33333333333333,90.1829268292683,6.430548780487804,6.385060240963862
2024-01-10,100.B,22.3368,25.98447852760734,69.02,86.58282208588957,6.358831168831176,6.397317073170719
2024-01-17,100.B,,25.85254658385091,,83.28571428571429,6.391097560975608,6.369320987654326
2024-01-24,100.B,,26.19927710843372,,85.4578313253012,6.474457831325297,6.358242424242429
2024-01-31,100.B,,26.15095808383237,,86.38922155688623,6.612574850299391,6.36670731707318
2024-02-07,100.B,,26.22674846625766,,89.25766871165644,6.734545454545456,6.375988023952096
2024-02-14,100.B,,26.30527272727276,,91.0969696969697,6.711750000000023,6.359938650306753
2024-02-21,100.B,,26.38122699386501,,94.58282208588957,6.707405063291151,6.331812500000007
2024-02-28,100.B,,26.33140243902441,,93.79268292682927,6.703454545454568,6.351528662420393
2024-03-06,100.B,,25.98568000000001,,91.92,6.655426356589142,6.350461538461552
2024-03-13,100.B,,24.91333333333334,,88.06666666666666,6.64,6.326153846153844
